"stock1","stock2","dead1","dead2"
130,91,50,50
0,0,17,14
0,0,12,11
0,0,7,6
0,0,11,13
141,113,50,50
0,0,13,13
0,0,30,32
85,74,50,25
0,0,14,13
0,0,12,10
0,0,17,18
0,0,23,25
0,0,28,22
171,92,50,50
0,0,3,3
106,96,50,50
0,0,10,9
0,0,15,18
0,0,6,3
0,0,4,3
0,0,19,19
0,0,18,17
0,0,4,3
0,0,3,2
0,0,12,6
135,77,50,50
0,0,8,4
0,0,28,29
0,72,47,50
0,0,6,4
265,99,50,50
219,331,50,50
342,195,50,50
100,76,50,50
0,0,9,9
77,98,50,50
0,0,16,16
179,91,50,50
0,0,23,25
0,0,5,3
0,0,19,20
0,0,11,11
0,0,43,46
0,0,14,13
0,0,3,5
0,0,33,29
0,0,9,3
0,0,9,9
0,0,27,26
0,0,4,6
0,0,5,4
0,0,46,46
0,0,19,15
0,0,26,25
0,0,35,32
0,0,15,12
0,0,10,11
0,0,14,13
0,0,8,11
0,0,9,8
0,0,34,37
0,0,22,16
0,0,2,2
295,138,50,50
0,0,22,20
133,92,50,50
0,0,19,21
78,193,50,50
0,0,44,41
0,0,19,19
0,0,5,5
0,0,19,20
0,0,6,7
0,0,8,7
0,0,5,6
0,0,21,22
65,72,50,39
0,0,20,20
0,0,45,44
0,0,7,5
0,0,11,11
0,0,13,12
0,0,14,11
0,0,30,30
220,75,50,50
0,0,37,36
73,0,50,46
0,68,49,50
0,0,12,11
0,0,27,32
0,0,8,10
0,0,5,5
0,0,6,9
0,0,29,29
0,0,48,47
0,0,13,6
0,0,40,39
0,0,10,10
130,64,50,50
0,0,11,13
0,0,11,10
74,216,50,50
69,67,50,50
347,68,50,50
0,0,24,25
129,83,50,50
0,0,4,5
0,0,17,19
0,0,28,28
0,0,8,11
0,0,24,25
0,0,39,47
0,0,40,39
64,64,50,50
0,0,44,45
0,0,13,15
1,64,48,50
0,0,18,11
64,80,50,50
0,0,34,34
0,0,7,4
0,0,11,13
0,0,15,17
64,72,50,50
87,0,50,43
0,0,18,19
0,0,9,8
0,0,8,9
0,0,17,16
118,66,50,50
0,0,14,13
107,160,50,50
0,0,10,10
162,125,50,50
139,104,50,50
0,0,10,13
0,0,34,34
0,0,21,22
69,163,50,50
78,0,50,45
0,0,19,19
0,0,2,4
103,177,50,50
0,63,49,50
0,0,23,25
0,0,14,13
0,0,23,21
0,0,12,12
0,0,24,26
78,70,50,50
0,0,22,21
0,0,35,33
0,0,31,32
240,68,50,50
0,0,4,5
0,0,17,15
216,82,50,50
0,0,18,19
78,66,50,50
0,0,23,22
79,81,50,50
0,0,13,14
0,0,6,8
0,0,2,4
107,76,50,50
0,0,5,3
0,0,15,13
0,0,50,50
0,0,15,19
76,126,50,50
300,110,50,50
0,0,10,12
0,0,21,20
0,0,18,16
74,75,50,50
0,0,27,25
0,0,4,5
0,0,2,2
108,86,50,50
171,72,50,50
71,107,50,50
0,0,24,22
0,0,27,28
0,0,10,6
109,81,50,50
0,0,23,24
0,0,27,23
77,72,50,50
0,0,2,7
0,0,8,6
0,0,35,40
0,0,7,6
0,0,15,14
0,0,16,17
138,158,50,50
85,103,50,50
70,169,50,50
0,0,20,18
0,0,22,17
0,0,13,15
0,0,39,36
103,71,50,50
0,0,6,3
0,0,8,4
0,0,14,16
67,90,50,50
0,0,14,10
0,0,30,25
0,0,2,3
0,0,7,6
0,0,15,14
0,0,4,5
0,0,4,2
288,102,50,45
160,98,50,50
0,0,12,14
0,0,13,14
0,0,7,6
92,0,50,49
0,0,37,36
0,0,18,15
0,0,20,21
0,0,4,4
0,0,12,11
0,0,37,31
121,87,50,50
0,0,16,16
64,0,50,50
0,0,5,2
97,67,50,50
0,0,15,13
0,0,6,5
0,0,22,20
0,0,8,9
0,0,21,21
0,0,12,9
0,0,9,9
0,0,4,6
0,0,2,6
120,79,50,50
0,0,3,2
0,0,5,5
0,0,18,17
0,0,7,5
0,0,25,23
0,0,6,5
0,0,5,4
0,0,24,24
0,0,45,43
0,0,3,6
0,0,6,5
0,0,34,33
0,0,37,36
0,0,47,45
115,247,50,50
0,0,18,22
0,0,7,7
0,0,26,29
0,0,16,13
0,0,23,25
288,87,50,50
0,0,11,8
0,0,12,12
0,0,28,29
0,0,4,3
0,0,12,11
0,0,32,30
0,0,22,24
184,64,50,50
0,0,18,15
0,0,30,28
0,0,9,6
137,133,50,50
0,0,5,6
0,0,27,26
0,0,15,10
197,91,50,50
0,0,27,28
131,86,50,50
0,0,46,48
81,139,50,29
157,79,50,50
202,110,50,50
190,118,50,50
0,0,7,5
0,0,10,9
0,0,21,19
88,91,50,50
0,0,32,29
0,0,7,5
0,0,34,34
0,0,39,38
219,106,50,50
0,0,4,5
0,0,29,28
0,0,38,36
0,0,14,13
0,0,16,17
0,0,30,33
0,0,10,12
0,0,10,12
0,0,14,18
0,0,17,18
0,0,35,35
98,81,50,50
0,0,10,12
167,93,50,50
328,112,50,50
0,0,20,16
0,0,23,23
0,0,34,33
0,0,11,8
0,0,10,12
66,0,50,49
0,0,23,21
0,0,16,20
263,77,50,50
0,0,5,2
0,0,12,9
0,0,2,2
0,0,40,40
0,0,14,15
0,0,4,3
186,141,50,50
0,0,16,15
133,135,50,50
355,101,50,50
0,64,50,50
0,0,3,3
249,147,50,50
0,0,12,16
282,157,50,50
0,0,7,10
0,0,25,24
252,83,50,50
159,175,50,50
79,74,50,50
319,64,50,34
174,89,50,50
108,71,50,50
190,207,50,50
0,0,4,7
0,0,11,10
0,0,14,11
0,0,21,19
0,0,2,3
0,0,37,35
93,99,50,50
0,0,2,2
0,0,34,35
0,0,20,24
0,0,24,25
0,0,2,2
0,0,26,24
360,64,50,50
75,90,50,50
0,0,23,20
0,0,33,32
77,0,50,43
0,0,3,4
0,0,4,4
0,0,16,13
145,132,50,50
0,0,24,23
0,0,18,20
0,0,24,25
0,0,7,7
0,0,6,7
0,0,3,3
222,108,50,50
0,0,21,14
0,0,8,10
0,0,8,10
259,82,50,50
0,0,27,27
195,80,50,50
0,0,44,37
0,0,29,31
0,0,10,11
0,0,14,15
0,64,50,50
0,0,2,6
187,102,50,50
0,0,13,12
0,0,3,5
0,0,10,6
0,0,19,20
0,0,4,6
0,0,49,46
0,0,28,28
0,0,10,9
0,0,38,37
0,0,7,6
0,0,8,9
141,102,50,50
0,0,47,47
0,0,20,19
0,0,5,6
0,0,4,4
0,0,15,13
0,0,24,25
0,0,15,13
0,0,20,22
0,0,11,11
241,85,50,50
0,0,17,14
0,0,39,34
0,0,8,10
0,0,17,18
0,0,30,30
0,0,2,2
0,0,37,38
0,0,13,10
0,0,2,2
0,0,3,2
0,0,19,14
0,0,24,25
71,71,50,50
0,0,33,31
0,0,19,14
0,0,14,11
141,71,50,50
0,0,25,26
0,0,3,2
0,0,6,6
0,0,45,42
0,0,13,17
0,0,17,15
0,0,43,44
0,0,26,26
64,7,50,46
0,0,16,12
0,0,27,24
0,0,28,26
0,0,25,23
0,0,44,46
0,0,15,14
0,0,6,5
93,67,50,50
0,0,15,17
104,141,50,50
0,0,24,26
311,101,50,50
0,0,33,33
192,88,50,50
0,0,28,26
0,0,17,17
0,0,30,32
0,0,15,16
0,0,9,5
0,0,28,31
0,0,24,24
0,0,31,32
139,77,50,50
0,0,12,16
0,0,4,6
0,0,9,10
0,0,6,6
0,0,18,17
196,191,50,50
0,0,22,22
0,0,5,7
0,0,12,13
0,0,15,16
0,0,8,4
0,0,35,36
0,0,38,39
0,0,10,11
0,0,19,18
0,0,30,32
0,0,8,9
97,78,50,50
0,64,50,50
0,0,15,17
199,67,50,50
0,0,20,22
0,0,5,7
0,0,23,24
0,0,2,3
64,2,50,49
176,79,50,50
243,120,50,50
0,0,17,12
0,0,37,34
0,0,7,5
156,96,50,50
89,160,50,50
0,0,44,39
0,0,20,16
0,0,9,8
128,174,50,50
120,72,50,50
90,94,50,22
0,0,31,27
0,0,32,29
0,0,24,22
197,66,50,50
0,0,4,4
0,0,14,9
2,64,48,50
0,0,45,46
243,76,50,50
122,121,50,50
0,0,10,12
129,85,50,50
0,0,14,13
0,0,12,10
73,185,50,50
99,80,50,50
0,0,41,43
91,69,50,50
0,0,20,20
0,0,15,13
66,0,50,49
0,0,33,32
75,74,50,50
222,64,50,50
165,96,50,50
0,0,4,4
149,115,50,50
0,0,5,6
107,107,50,50
94,72,50,50
0,0,18,16
0,0,5,5
239,103,50,50
0,0,10,2
0,0,12,11
0,0,6,6
168,217,50,50
0,0,17,15
0,0,28,27
79,98,50,50
0,0,25,27
85,110,50,50
113,236,50,50
0,0,13,6
0,0,16,13
70,79,50,50
98,127,50,50
176,110,50,50
0,0,2,2
0,0,27,19
0,0,12,12
174,216,50,50
64,94,50,50
0,0,6,5
0,0,25,25
0,0,9,8
0,0,16,14
0,0,2,7
0,0,36,33
0,0,18,20
0,64,50,50
0,0,6,5
64,81,50,44
0,0,27,25
0,0,17,18
120,64,50,50
0,0,12,12
0,0,8,10
67,0,50,48
257,72,50,50
0,0,14,12
0,0,22,23
0,0,25,24
0,0,44,45
0,0,18,14
149,91,50,50
148,67,50,50
0,0,20,17
0,0,44,44
0,0,42,41
66,67,50,50
0,0,17,14
0,0,17,15
0,0,31,32
0,0,11,12
0,0,35,36
266,218,50,50
125,67,50,50
0,0,13,10
104,107,50,50
0,0,10,9
0,0,4,4
0,0,3,4
0,0,11,12
0,0,6,2
0,0,8,9
0,0,12,15
87,138,50,50
0,0,29,30
216,132,50,50
0,0,21,24
0,0,19,21
0,0,15,13
0,0,20,20
0,0,5,4
0,0,13,14
134,77,50,50
0,0,43,43
160,71,50,50
0,0,8,5
0,0,17,15
129,70,50,50
269,64,50,50
74,1,50,44
0,0,31,34
64,42,50,50
0,0,8,5
181,93,50,50
216,77,50,50
0,0,25,23
0,0,4,3
0,0,12,10
0,0,34,32
0,0,20,21
0,0,42,41
0,0,7,5
0,0,7,9
84,83,50,50
0,0,24,27
0,0,9,16
0,0,15,12
0,0,40,37
0,0,25,26
0,0,45,47
0,0,15,13
0,0,13,15
0,0,7,5
0,0,5,5
0,0,38,40
226,107,50,50
218,104,50,50
0,0,4,4
0,0,16,15
0,0,16,16
0,0,6,6
0,0,6,5
0,0,21,24
0,0,4,9
71,64,50,45
276,64,50,39
0,0,45,44
68,227,50,50
0,0,18,15
0,0,21,23
0,0,13,9
0,0,41,44
0,0,12,9
0,0,22,23
131,67,50,50
0,0,6,6
0,0,11,11
79,64,50,47
0,0,32,28
0,0,21,20
0,0,15,16
0,0,17,15
0,0,14,16
341,74,50,50
0,0,7,9
0,0,49,49
213,73,50,50
64,0,50,50
0,0,19,18
0,0,50,49
64,0,50,50
0,0,9,10
75,168,50,50
0,0,7,9
86,127,50,50
0,0,4,2
0,0,11,11
0,0,20,16
151,83,50,50
0,0,13,13
186,91,50,50
267,136,50,50
0,0,19,15
0,0,49,47
0,0,8,5
122,71,50,50
120,81,50,50
208,65,50,50
74,7,50,45
0,0,28,33
0,0,3,3
80,107,50,50
0,0,40,39
0,0,12,13
91,116,50,50
300,113,50,50
0,0,26,25
0,0,12,14
0,0,5,4
171,68,50,50
0,0,2,2
97,112,50,50
64,93,50,50
0,0,35,31
0,0,29,28
165,99,50,50
0,0,45,45
0,0,39,32
0,0,24,23
71,159,50,50
0,0,5,5
0,0,46,44
131,78,50,50
67,0,50,49
143,128,50,35
0,0,28,30
0,0,32,31
0,0,9,7
76,75,50,50
0,0,17,17
64,90,50,50
0,0,10,12
175,88,50,50
0,0,26,29
0,0,4,4
0,0,6,5
0,0,14,19
272,95,50,50
0,0,8,9
0,0,12,11
0,0,36,34
95,138,50,50
0,0,33,32
0,0,10,9
92,74,50,50
0,0,2,2
201,131,50,50
0,0,14,12
0,0,19,19
0,0,15,10
283,101,50,50
109,69,50,50
0,0,14,12
0,0,20,19
0,0,5,3
0,0,4,5
0,0,32,32
0,0,3,2
0,0,30,31
0,0,14,12
82,97,50,50
0,0,15,12
0,0,29,28
0,0,30,28
0,0,15,15
0,0,17,15
0,0,19,16
0,0,8,5
0,0,34,34
0,0,7,5
0,0,15,10
71,7,50,45
0,0,31,31
0,0,14,13
0,0,20,17
95,76,50,50
150,66,50,50
0,0,48,50
0,0,33,31
0,0,16,16
0,0,31,31
0,0,26,28
0,0,6,7
0,0,20,21
0,0,26,19
377,153,50,50
337,64,50,50
0,0,28,29
0,0,17,17
0,0,10,8
0,0,10,13
177,0,50,48
0,0,22,20
0,0,22,23
0,0,2,3
0,0,33,30
0,0,9,6
0,0,32,31
254,0,50,50
0,0,24,22
0,0,12,12
0,0,5,3
0,0,12,12
0,0,18,17
192,0,50,44
101,116,50,50
0,0,16,14
0,0,7,9
0,0,46,45
0,0,11,14
0,0,30,28
0,0,6,4
0,0,8,10
0,0,8,7
0,0,10,7
0,0,8,7
0,0,12,14
78,122,50,50
0,0,26,20
0,0,5,6
0,0,5,7
0,0,9,10
0,0,36,36
151,80,50,43
75,74,50,50
0,0,7,8
0,0,11,10
0,0,17,20
0,0,31,29
0,0,35,34
0,0,15,15
275,183,50,50
0,0,6,7
0,0,13,11
0,0,10,14
100,111,50,22
0,0,7,10
0,0,6,7
0,0,37,35
0,0,15,12
0,0,44,44
284,64,50,50
0,0,15,14
0,0,3,2
0,0,9,15
0,0,8,9
0,0,19,20
0,0,28,28
0,0,15,12
0,0,10,11
225,70,50,50
0,0,32,31
0,0,20,23
0,0,17,12
191,117,50,50
0,0,8,8
80,165,50,50
0,0,25,26
0,0,18,19
0,0,5,4
0,0,30,30
0,0,42,33
69,0,50,50
0,0,17,14
105,79,50,50
0,0,6,3
0,0,30,29
0,0,10,8
0,0,13,9
0,0,28,31
68,0,50,47
0,0,16,17
0,0,24,26
152,110,50,50
85,66,50,50
0,0,46,41
0,0,3,3
0,0,12,12
84,69,50,50
0,0,20,18
0,0,27,27
0,0,13,13
0,0,9,10
0,0,21,17
0,0,14,15
0,0,7,4
0,0,16,14
178,74,50,50
273,168,50,50
0,0,20,24
42,0,50,50
0,0,4,7
0,0,12,12
0,0,26,27
113,112,50,50
76,238,50,50
0,0,14,14
0,0,35,35
0,0,12,12
0,0,12,10
0,0,18,18
119,111,50,50
0,0,50,48
0,0,23,24
0,0,9,12
0,0,12,15
357,64,50,50
0,0,18,17
104,99,50,50
0,0,36,36
118,100,50,50
0,0,47,45
150,91,50,50
0,0,13,16
0,0,19,15
0,0,14,17
0,0,2,2
0,0,39,39
0,0,19,19
0,0,28,26
0,0,10,5
0,0,9,9
0,0,39,40
0,0,16,16
0,0,28,28
224,226,50,50
0,0,40,39
0,0,11,9
0,0,14,15
0,0,45,46
0,0,3,4
0,0,22,21
170,64,50,50
242,71,50,34
0,0,11,11
0,0,21,20
0,0,5,5
83,78,50,50
0,0,6,6
0,0,12,18
0,0,4,2
206,113,50,50
0,0,32,29
0,0,17,16
0,0,9,10
0,0,10,12
64,0,50,50
0,0,6,6
0,0,14,15
0,0,19,20
0,0,31,30
1,64,49,50
0,0,5,5
243,273,50,50
0,0,4,4
114,86,50,50
130,145,50,50
0,0,20,17
64,2,50,48
0,0,32,34
0,0,28,30
0,0,8,3
0,0,5,3
0,0,7,5
153,64,50,50
79,83,50,50
0,0,23,20
0,0,4,8
194,78,50,50
207,128,50,50
0,0,26,25
0,0,5,5
179,64,50,50
0,0,7,2
0,0,9,7
66,0,50,49
0,0,35,37
49,0,50,48
0,0,21,25
0,0,44,44
113,128,50,50
0,0,2,2
0,0,8,12
0,0,49,45
0,0,13,12
0,0,8,4
96,81,50,50
0,0,13,15
0,0,6,10
95,140,50,50
0,0,28,25
110,101,50,50
0,0,20,20
0,0,21,22
0,0,28,28
105,83,50,50
0,0,9,7
127,65,50,50
0,0,6,5
0,0,10,11
234,102,50,50
0,0,17,18
0,0,3,2
0,0,11,9
199,64,50,50
0,0,24,17
0,0,9,9
128,122,50,50
0,0,6,15
0,0,4,5
0,0,6,5
0,0,14,10
0,0,14,13
0,0,6,8
77,64,50,50
0,0,7,6
0,0,3,3
0,0,34,33
0,0,33,35
0,0,2,4
0,0,18,20
0,0,32,34
0,0,15,15
0,0,19,15
0,0,13,13
0,0,20,18
69,103,50,50
0,0,27,28
0,0,5,3
318,75,50,50
0,0,17,16
74,140,50,50
0,0,28,26
82,79,50,50
0,0,26,24
123,68,50,37
131,88,50,50
0,0,9,6
0,0,22,23
189,100,50,50
0,0,33,32
0,0,21,20
0,64,50,50
66,201,50,50
141,86,50,50
0,0,24,22
0,0,22,18
0,0,3,2
0,0,20,22
0,0,16,16
176,83,50,50
0,0,18,19
0,0,20,19
0,0,12,11
0,0,12,12
187,81,50,50
0,0,6,7
0,0,8,9
0,0,48,49
0,0,32,31
0,0,11,10
196,117,50,50
0,0,20,18
82,44,50,50
164,114,50,50
79,74,50,50
187,154,50,50
0,0,31,30
0,0,18,17
272,134,50,50
0,0,37,43
0,0,18,21
0,0,20,18
0,0,49,48
0,0,27,26
0,0,19,19
230,82,50,50
171,78,50,50
0,0,3,4
0,0,12,16
0,0,22,19
72,113,50,50
0,0,6,4
0,0,13,12
0,0,42,39
0,0,36,36
0,0,17,18
0,0,50,43
0,0,5,4
0,0,32,31
0,0,32,31
0,0,20,19
0,0,15,14
0,67,48,40
0,0,33,34
0,0,10,9
64,111,50,50
92,101,50,50
0,0,20,19
0,0,20,19
0,0,35,35
97,188,50,50
239,112,50,50
66,112,50,50
0,0,10,12
0,0,9,10
0,0,7,5
77,109,50,50
0,0,39,38
0,0,4,7
0,0,48,49
0,0,16,15
0,0,7,5
0,0,18,17
0,0,20,22
117,210,50,50
0,0,5,7
0,0,7,8
206,77,50,50
0,0,10,10
0,0,28,28
0,64,50,50
0,0,19,17
0,0,19,18
0,0,21,17
76,76,50,50
153,149,50,50
0,0,8,9
0,0,17,19
0,0,5,8
0,0,35,33
0,0,20,14
0,0,3,2
0,0,9,2
107,72,50,50
0,0,32,31
0,0,4,6
153,179,50,50
0,0,16,14
127,232,50,50
0,0,5,4
256,88,50,50
302,71,50,50
0,0,14,12
0,0,22,25
132,92,50,38
0,0,5,6
0,0,3,7
0,0,6,5
0,0,16,21
149,86,50,50
0,0,8,9
0,0,9,12
0,0,21,21
0,0,26,25
0,0,23,24
0,0,17,14
311,88,50,50
0,0,4,5
0,0,12,14
0,0,8,5
0,0,7,12
0,0,45,43
79,123,50,50
0,0,24,22
113,69,50,50
0,64,50,50
169,64,50,50
0,0,15,14
0,0,19,20
88,141,50,50
80,164,50,50
0,0,14,11
0,0,5,5
0,0,40,43
105,64,50,50
0,0,10,9
0,0,28,29
0,0,9,11
80,67,50,50
0,0,12,10
0,0,4,4
0,0,42,34
200,100,50,50
0,0,11,9
0,0,15,15
0,0,11,9
0,0,6,6
0,0,17,17
0,0,34,35
212,59,50,50
0,0,7,6
0,0,19,15
0,0,44,47
0,0,26,25
127,312,50,50
141,248,50,50
0,0,10,10
0,0,12,10
231,64,50,50
155,68,50,50
0,0,11,11
278,67,50,50
156,117,50,50
0,0,4,6
347,74,50,50
0,0,24,23
0,0,3,3
0,0,16,20
64,0,50,50
0,0,13,15
0,0,7,8
84,67,50,50
0,0,30,27
0,0,30,29
0,0,50,48
0,0,16,17
0,0,9,6
227,66,50,50
0,0,35,36
0,0,7,8
0,0,16,14
69,92,50,50
86,156,50,50
111,65,50,50
141,126,50,50
0,0,33,30
478,98,50,50
71,103,50,50
109,94,50,50
0,0,23,21
0,0,13,12
0,0,7,5
230,64,50,41
0,0,28,27
0,0,12,11
0,0,39,39
0,0,32,34
0,0,12,11
128,68,50,50
0,0,9,8
0,0,24,23
0,0,37,36
64,0,50,49
95,56,50,50
0,0,16,15
0,0,23,21
0,0,17,14
0,0,28,24
0,0,9,10
64,111,50,50
0,0,32,30
318,116,50,50
0,0,40,35
71,113,50,50
0,0,20,19
207,234,50,50
0,0,33,35
0,0,39,38
0,0,25,26
0,0,11,15
0,0,7,10
0,0,23,19
0,0,33,30
117,143,50,50
107,93,50,50
0,0,22,20
93,65,50,27
0,0,7,7
0,0,7,10
0,0,5,5
0,0,39,43
88,84,50,50
0,0,24,17
0,0,5,6
0,0,17,21
0,0,14,16
0,0,14,13
0,0,26,27
0,0,24,22
0,64,50,50
0,0,14,16
0,0,11,11
0,0,7,8
0,0,2,6
146,236,50,50
75,119,50,50
0,0,9,9
0,0,2,3
0,0,4,6
0,0,19,18
0,0,23,21
0,0,10,9
102,100,50,22
0,0,17,19
0,0,50,50
0,0,6,5
187,96,50,50
0,0,4,6
0,0,10,11
0,0,7,8
0,0,19,23
64,0,50,50
0,0,47,44
0,0,10,6
109,96,50,50
0,0,9,9
0,0,13,10
0,0,20,18
0,0,37,38
202,0,50,49
0,0,26,27
102,91,50,50
0,0,11,8
0,64,50,50
0,0,33,29
93,81,50,50
0,0,43,41
0,0,4,2
0,0,39,44
240,145,50,50
0,0,19,15
0,0,9,8
0,0,16,18
0,0,21,21
0,0,17,15
123,97,50,50
0,0,16,17
0,0,3,2
0,0,6,7
0,0,49,47
0,0,27,26
0,0,28,24
0,0,17,15
0,0,23,20
0,0,7,8
0,0,9,3
0,0,22,23
0,0,10,10
0,0,6,7
0,0,10,11
0,0,29,29
207,111,50,50
0,0,21,20
0,0,29,27
0,0,5,4
0,0,24,25
0,0,27,23
0,0,4,3
0,0,18,17
163,116,50,50
0,0,17,19
0,0,38,36
0,0,4,7
0,0,38,38
0,0,4,3
0,0,6,7
0,0,15,16
93,68,50,50
0,0,31,27
0,0,28,31
0,0,27,27
0,0,6,8
0,0,19,20
0,0,2,4
223,409,50,50
0,0,7,4
0,0,20,18
0,0,16,15
76,106,50,50
157,162,50,50
0,0,18,17
0,0,5,8
0,0,10,10
158,79,50,50
163,76,50,50
0,0,13,16
0,0,4,2
219,92,50,50
0,0,15,15
0,0,37,24
0,0,13,12
0,0,17,14
0,0,16,11
123,77,50,50
110,133,50,50
0,0,46,46
0,0,26,26
0,0,35,34
96,162,50,50
0,0,3,2
0,0,30,25
0,0,6,6
0,0,23,22
0,0,7,5
4,67,45,50
0,0,19,22
0,0,8,8
0,0,49,48
0,0,41,32
0,0,19,18
0,0,11,10
0,0,2,4
0,0,26,27
0,0,2,3
113,109,50,40
0,0,22,23
0,0,24,21
0,0,47,44
0,0,13,11
106,79,50,50
114,85,50,50
248,64,50,50
211,72,50,50
0,0,47,41
0,0,49,47
83,71,50,50
0,0,15,17
0,0,4,5
0,0,15,19
0,0,16,13
72,89,50,50
64,115,50,50
0,0,17,19
0,0,22,20
0,0,11,10
100,111,50,50
96,102,50,50
0,0,10,5
0,0,28,27
75,85,50,50
0,0,12,11
0,0,13,11
80,76,50,40
98,70,50,50
0,0,7,4
129,102,50,50
151,69,50,50
0,0,36,34
0,0,21,22
0,0,11,9
0,0,7,9
0,0,10,5
0,0,39,36
184,108,50,50
0,0,7,9
0,0,20,28
0,0,27,27
179,70,50,50
0,0,2,3
0,0,4,4
0,0,29,24
0,0,3,4
0,0,38,35
0,0,18,29
0,0,12,11
0,0,3,3
0,0,28,26
68,77,50,50
0,0,39,43
0,0,22,24
0,0,50,50
106,189,50,50
0,0,15,17
0,0,8,10
0,0,6,5
0,0,37,38
0,0,17,13
0,0,30,31
0,0,5,6
0,0,4,3
86,105,50,50
0,0,24,26
0,0,15,15
0,0,14,13
0,0,3,3
0,0,4,2
0,0,38,39
0,0,13,9
0,0,4,5
0,0,43,41
0,0,49,46
150,214,50,50
0,0,14,15
0,0,17,16
0,0,24,22
0,0,18,17
0,0,5,8
0,0,9,7
103,103,50,50
260,78,50,50
75,72,50,50
0,0,4,6
0,0,27,28
169,123,50,50
0,0,11,13
0,0,10,11
154,93,50,50
0,0,8,5
272,113,50,50
0,0,15,9
309,68,50,50
287,68,50,50
0,0,9,8
0,0,21,20
0,0,26,24
0,0,34,38
0,0,14,15
0,0,18,21
243,106,50,50
0,0,21,19
71,68,50,50
0,0,11,14
0,64,50,31
0,0,28,29
0,0,14,9
0,0,9,9
67,0,50,50
107,158,50,50
0,0,40,37
124,93,50,50
0,0,12,12
0,0,8,6
0,0,35,38
0,0,3,2
98,73,50,50
0,0,12,8
113,67,50,50
124,125,50,50
0,0,16,12
0,0,13,11
0,0,7,4
0,0,11,13
81,151,50,50
217,160,50,50
0,0,13,12
0,0,2,2
87,64,50,43
222,80,50,45
0,0,39,37
0,0,4,4
0,0,16,19
0,0,22,20
0,0,3,4
140,183,50,50
164,94,50,50
67,0,50,49
0,0,48,46
0,0,31,29
0,0,6,7
0,0,17,17
76,76,50,50
117,133,50,17
74,71,50,50
0,0,29,31
192,67,50,50
0,0,16,10
73,219,50,50
0,0,4,2
0,0,3,3
200,73,50,50
0,0,35,38
234,68,50,50
0,0,38,38
0,0,6,8
0,0,5,7
0,0,47,45
0,0,12,10
119,101,50,50
0,0,25,25
0,0,21,14
0,0,9,10
0,0,13,11
0,0,8,5
0,0,33,30
0,0,9,7
0,0,30,27
404,208,50,50
0,0,50,48
0,0,50,47
0,0,19,21
167,2,50,49
0,0,8,9
0,0,28,24
97,136,50,50
0,0,44,41
0,0,46,47
0,0,40,44
0,0,20,22
0,0,13,14
0,0,5,4
141,79,50,50
0,0,18,19
0,0,28,30
71,64,50,50
0,0,21,20
128,105,50,50
0,0,3,2
0,0,3,2
0,0,11,9
169,64,50,50
123,128,50,50
0,0,5,7
0,0,6,6
0,0,34,33
0,0,9,13
0,0,16,18
0,0,11,13
0,0,13,16
0,0,14,13
0,0,7,8
180,88,50,50
250,76,50,50
0,0,11,11
0,0,36,35
0,0,16,18
0,0,17,15
0,0,14,12
0,0,24,21
0,0,28,28
0,0,29,26
0,0,16,16
340,122,50,50
0,0,14,15
0,0,16,17
0,0,15,13
163,158,50,50
0,0,8,6
0,0,22,17
0,0,26,24
0,0,5,8
67,162,50,50
0,0,5,3
0,0,13,10
0,0,18,20
0,0,17,15
0,0,10,5
0,0,6,7
0,0,18,11
0,0,11,9
123,79,50,50
0,0,4,6
0,0,26,24
0,0,13,11
0,0,2,4
0,0,32,26
0,0,26,23
0,0,12,11
0,0,11,11
0,0,14,14
0,0,16,17
66,114,50,50
0,0,29,30
0,0,32,30
0,0,26,27
0,0,14,13
0,0,25,25
0,0,9,8
0,0,25,22
92,114,50,50
0,0,11,7
85,157,50,50
71,108,50,50
151,108,50,50
0,0,39,41
0,0,26,19
143,0,50,50
86,134,50,50
0,0,14,14
0,0,13,14
0,0,6,5
0,0,4,5
0,0,21,23
0,0,4,2
0,0,27,26
0,0,16,11
0,0,3,5
0,0,17,14
44,0,50,45
0,0,32,29
0,0,23,26
0,0,14,12
0,0,21,16
0,0,3,6
0,0,4,6
0,0,41,45
0,0,29,27
0,0,7,8
0,0,46,45
75,89,50,50
0,0,6,5
0,0,28,23
0,0,25,24
0,0,48,47
266,132,50,50
82,86,50,50
0,0,19,18
0,0,4,6
89,93,50,50
0,0,29,28
0,0,12,10
0,0,3,3
0,0,10,8
0,0,13,14
0,0,3,2
121,167,50,50
0,0,16,18
67,110,50,50
0,0,38,37
268,109,50,50
0,0,35,32
0,0,36,37
0,0,12,12
0,0,4,2
551,205,50,50
0,0,17,20
153,96,50,50
0,0,25,25
0,0,2,2
0,68,48,50
0,0,9,7
0,0,16,17
0,0,24,26
0,0,4,4
0,0,35,33
0,0,13,12
0,0,20,20
0,0,30,32
0,0,22,23
0,0,41,31
0,0,16,11
242,67,50,50
0,0,3,3
70,95,50,50
139,115,50,50
0,0,4,6
0,0,8,7
0,0,19,18
0,0,28,29
0,0,26,26
0,0,3,7
164,173,50,50
0,0,42,40
0,0,49,50
0,0,18,17
64,76,50,50
64,5,50,48
0,0,12,13
0,0,20,21
0,0,6,5
0,0,38,36
0,0,5,6
64,233,50,50
0,0,28,28
0,0,9,8
0,0,47,44
0,0,36,35
0,0,5,8
0,0,5,7
