"stock1","stock2","dead1","dead2"
83,0,50,3
0,0,48,3
0,0,24,18
182,0,50,19
0,164,11,50
0,0,10,3
0,143,5,50
0,126,4,50
0,0,4,4
0,0,12,4
0,0,5,8
0,132,11,50
0,0,49,14
0,0,3,4
210,80,50,50
0,245,21,50
0,0,12,9
0,0,2,14
0,0,21,4
0,0,8,25
117,0,50,5
0,75,8,50
302,0,50,8
0,0,10,14
0,0,27,22
0,0,3,14
0,0,46,2
106,203,50,50
0,0,10,3
0,0,7,3
0,0,48,33
60,105,50,50
0,122,18,50
0,0,4,5
0,0,2,3
0,0,3,2
196,159,50,50
0,0,2,19
0,0,3,3
0,0,11,42
0,0,16,5
0,0,11,36
0,0,16,41
142,85,50,50
0,0,2,2
0,69,42,50
0,0,4,16
264,0,50,7
0,0,23,3
0,0,17,27
0,106,11,50
0,0,14,23
131,0,50,6
0,0,15,3
132,0,50,12
0,0,46,37
0,326,44,50
0,0,22,47
113,0,50,9
0,0,31,5
0,0,6,5
0,0,3,28
0,0,18,29
0,0,13,3
72,0,50,7
0,0,13,5
0,0,19,9
0,149,32,50
78,0,50,24
170,125,50,50
0,0,8,8
0,170,11,50
0,79,2,50
0,0,3,18
0,0,26,4
0,0,19,37
187,179,50,50
0,0,2,7
0,135,3,50
0,0,14,8
0,0,10,2
268,0,50,9
0,0,47,10
0,0,3,2
0,0,11,2
0,0,6,3
0,0,5,3
0,0,2,39
0,0,2,10
0,83,2,50
0,0,10,8
0,210,3,50
231,337,50,50
0,145,13,50
0,0,3,3
0,0,28,42
116,0,50,8
0,0,4,15
0,0,12,15
0,89,3,50
0,144,3,50
0,0,3,7
0,0,3,3
0,240,6,50
120,169,50,50
0,0,3,3
0,0,4,27
0,0,7,10
0,91,49,50
297,80,50,50
170,0,50,32
199,0,50,2
282,0,50,5
0,0,9,2
115,0,50,2
41,0,50,2
272,0,50,5
0,0,10,7
0,0,34,7
0,215,4,50
0,0,39,10
0,0,4,9
0,0,4,5
0,0,22,2
0,178,5,50
0,0,3,6
0,0,28,9
0,0,8,19
0,0,2,2
0,0,2,37
0,0,12,6
0,107,2,50
0,0,5,2
0,0,3,4
83,96,50,50
0,0,2,18
0,0,6,24
246,0,50,3
0,0,9,3
0,255,6,50
173,0,50,16
83,0,50,4
153,0,50,12
0,0,20,9
0,192,10,50
0,0,4,3
0,0,5,8
0,0,7,18
0,312,12,50
0,0,6,8
0,0,19,24
0,0,4,7
0,0,12,20
150,0,50,10
0,126,5,50
0,76,29,50
0,108,9,50
0,0,2,3
0,0,6,15
0,0,4,3
79,0,50,21
186,141,50,50
0,0,7,10
0,0,10,45
0,0,2,10
185,0,50,4
0,0,6,4
0,0,6,18
205,0,50,3
0,0,5,13
68,0,50,2
0,0,8,3
138,0,50,7
0,0,3,9
0,117,4,50
0,0,4,2
0,142,8,50
0,0,4,3
0,0,10,10
0,0,13,35
0,108,9,50
120,0,50,27
0,0,15,46
0,0,30,9
109,403,50,50
0,135,6,50
0,81,2,50
0,0,5,5
0,0,15,12
0,0,16,17
0,0,3,8
0,0,3,3
0,0,15,27
0,0,9,7
0,0,16,16
0,0,9,14
0,0,4,4
0,0,3,2
0,0,40,2
0,0,3,21
0,126,4,50
0,0,5,13
0,0,4,2
0,0,3,10
0,0,48,18
0,0,33,40
0,0,10,2
0,0,3,3
258,0,50,7
0,0,42,22
0,0,12,5
0,0,16,11
0,212,14,50
122,0,50,11
0,129,29,50
0,0,12,2
0,162,6,50
0,0,8,3
0,0,3,6
0,0,3,22
0,0,11,2
0,103,7,50
0,0,6,11
0,74,4,50
0,0,50,10
0,0,19,2
73,0,50,50
367,0,50,4
0,0,5,26
0,0,10,18
0,0,16,8
0,0,2,11
0,0,22,8
0,0,44,12
159,0,50,4
0,0,3,7
0,0,4,10
225,101,50,50
0,118,2,50
0,0,17,13
0,176,2,50
0,0,34,2
0,0,3,12
0,0,4,2
162,142,50,50
207,152,50,50
146,0,50,5
0,151,12,50
98,0,50,45
0,0,2,6
0,0,11,8
0,0,6,47
0,0,12,4
0,0,2,43
0,0,34,35
0,0,6,25
0,94,2,50
0,307,3,50
0,0,2,47
0,0,5,6
0,72,4,50
0,0,26,23
0,0,27,5
0,0,5,2
0,0,41,6
0,0,4,36
107,221,50,50
0,0,24,7
79,0,50,25
0,0,3,3
0,0,9,6
0,0,8,9
0,160,3,50
0,140,6,50
0,0,19,15
162,0,50,23
0,203,7,50
0,0,3,17
0,0,20,4
0,0,2,18
293,0,50,14
0,0,15,8
0,0,8,2
0,102,2,50
0,168,3,50
0,0,13,2
0,0,5,2
193,0,50,6
0,0,2,5
0,0,14,10
0,0,18,4
261,0,50,33
0,176,4,50
0,0,3,24
0,0,8,7
0,244,17,50
0,0,13,2
0,0,3,5
0,210,21,50
0,0,8,12
0,0,20,13
0,0,5,31
0,0,7,40
0,132,4,50
190,0,50,26
0,0,22,3
0,0,11,13
228,0,50,5
0,0,12,18
196,0,50,4
140,0,50,30
73,127,50,50
0,0,4,6
0,0,16,4
0,0,2,10
160,0,50,14
0,0,25,2
0,127,9,50
0,0,13,32
0,0,38,8
101,89,50,50
129,0,50,11
0,0,21,5
260,0,50,8
0,0,6,7
0,0,12,13
0,0,28,45
193,0,50,6
228,0,50,19
0,0,5,12
0,0,8,4
0,0,6,6
0,0,3,15
0,0,9,3
0,0,8,7
0,0,2,2
0,0,29,24
0,0,23,11
280,0,50,11
0,127,17,50
106,0,50,7
0,0,8,17
0,86,11,50
135,0,50,3
85,126,50,50
0,0,3,2
0,0,3,3
0,0,9,6
0,0,11,10
0,121,23,50
0,0,4,2
0,0,24,4
0,0,4,5
0,0,2,33
77,0,50,15
0,0,9,26
0,119,4,50
0,0,6,28
0,0,2,2
0,0,4,2
0,0,7,9
0,0,44,3
199,0,50,20
0,0,24,26
0,0,4,30
0,0,15,12
98,0,50,19
120,0,50,2
0,0,3,3
0,143,18,50
0,0,6,2
0,0,2,8
0,161,7,50
0,0,4,6
0,0,7,5
0,0,42,9
0,244,25,50
0,0,13,8
0,0,2,12
79,0,50,4
0,0,22,11
0,0,5,3
0,0,10,28
0,0,4,4
0,0,2,6
0,0,11,37
0,115,8,50
0,0,2,33
0,0,25,21
255,0,50,11
0,0,37,48
0,0,7,10
0,72,12,50
0,0,2,3
0,0,21,9
0,0,7,10
0,0,11,6
0,0,25,9
156,120,50,50
0,0,21,10
115,182,50,50
0,0,23,38
0,0,2,13
0,80,32,50
0,154,2,50
94,0,50,6
0,0,15,6
0,0,7,24
81,0,50,10
0,194,2,50
0,0,8,10
139,0,50,21
0,0,28,3
0,0,2,50
230,0,50,3
0,0,2,5
0,0,2,17
0,0,9,12
0,0,19,36
0,0,3,4
0,141,2,50
0,0,2,4
0,0,5,5
0,0,2,3
0,0,2,26
163,0,50,2
0,0,14,6
0,108,48,50
92,0,50,2
0,312,16,50
0,0,2,3
185,59,50,50
0,0,2,2
0,106,13,50
0,0,2,6
205,120,50,50
0,0,3,4
0,0,12,18
0,0,8,14
0,0,23,6
0,0,27,12
0,167,9,50
0,0,7,18
0,167,6,50
0,111,3,50
0,0,2,8
0,91,13,50
0,0,8,5
0,0,6,2
162,102,50,50
0,185,11,50
0,0,33,4
0,0,22,8
0,0,2,5
0,0,8,2
0,0,5,3
0,0,50,8
0,0,17,6
0,0,23,21
0,0,3,13
0,317,25,50
0,0,28,30
82,0,50,7
174,0,50,11
137,148,50,50
302,0,50,3
212,0,50,3
0,0,4,15
0,0,43,9
374,0,50,4
0,0,44,2
0,0,3,3
0,0,15,5
215,0,50,3
0,0,9,4
69,216,50,50
0,0,15,22
0,305,29,50
166,0,50,47
0,0,6,32
0,0,12,17
0,176,8,50
0,0,17,4
104,0,50,10
0,0,2,10
0,0,10,8
0,189,35,50
0,309,6,50
0,373,10,50
0,0,4,4
0,234,48,50
0,0,2,4
0,0,6,34
437,171,50,50
0,0,12,2
0,0,2,5
0,0,12,2
0,0,2,16
0,0,5,33
0,0,7,3
0,0,6,23
0,0,10,4
0,0,2,11
0,0,2,10
0,0,2,2
0,0,34,6
0,0,3,31
0,79,18,50
0,0,3,8
0,0,7,2
0,117,9,50
0,0,4,8
210,0,50,3
0,146,2,50
223,0,50,5
0,0,8,18
0,0,2,24
0,0,8,2
82,0,50,7
0,0,4,25
96,67,50,50
0,176,2,50
0,0,10,13
0,0,30,3
0,0,30,3
150,0,50,3
0,0,11,3
0,0,6,2
0,0,16,34
0,0,21,4
0,113,39,50
247,0,50,5
0,0,17,4
0,0,17,16
0,0,9,8
196,0,50,26
0,0,4,3
182,0,50,17
0,0,4,31
0,0,15,4
0,0,3,5
191,0,50,25
0,198,2,50
221,0,50,3
0,95,3,50
0,72,10,50
0,0,16,6
78,220,50,50
0,0,10,9
0,0,16,16
0,0,12,3
0,157,2,50
0,105,8,50
0,0,3,20
0,0,2,8
0,0,7,17
0,0,2,20
113,0,50,4
0,0,2,41
0,177,13,50
0,0,2,4
0,0,4,2
0,0,8,12
0,0,2,9
0,0,3,17
0,152,9,50
0,0,19,3
0,0,9,5
287,174,50,50
0,115,9,50
0,318,10,50
0,0,8,10
0,0,21,16
0,0,6,34
130,0,50,10
0,0,27,11
0,0,16,3
0,0,5,43
0,361,2,50
133,0,50,34
0,0,7,29
0,133,13,50
0,0,2,9
268,98,50,50
0,0,15,5
173,0,50,31
170,0,50,17
0,0,4,12
0,0,6,6
0,342,6,50
0,269,6,50
0,0,2,2
0,125,2,50
0,0,5,2
0,0,8,40
0,0,26,11
0,0,10,25
0,0,17,5
0,0,5,11
0,0,3,21
0,426,17,50
0,0,5,15
0,0,34,8
0,0,11,4
0,0,13,2
0,0,38,5
81,0,50,28
0,0,2,10
0,0,4,6
356,0,50,11
0,0,7,6
0,0,16,12
0,0,7,3
0,0,3,24
0,95,45,50
0,0,4,14
0,0,10,8
127,0,50,2
183,0,50,12
85,325,50,50
182,0,50,27
0,191,18,50
124,0,50,25
0,0,3,4
0,0,24,5
0,0,3,32
0,0,2,40
123,0,50,6
0,0,33,6
0,0,12,4
0,0,4,4
0,0,6,23
0,0,12,4
128,0,50,8
224,0,50,18
100,84,50,50
250,0,50,21
0,0,14,3
0,0,9,9
0,220,9,50
0,0,26,5
0,0,5,5
0,0,3,9
0,0,19,5
186,391,50,50
74,0,50,20
89,0,50,5
0,0,26,2
0,0,20,22
0,0,12,2
0,0,8,4
0,0,12,6
0,0,2,27
149,0,50,10
0,0,11,7
0,0,11,21
0,0,4,3
0,0,3,2
0,153,7,50
0,0,15,11
0,0,49,3
0,0,20,4
85,115,50,50
0,0,35,4
187,0,50,4
0,0,2,31
0,0,6,4
150,0,50,15
0,0,8,43
0,0,40,3
0,0,15,12
0,0,12,2
0,221,15,50
0,166,26,50
271,0,50,27
156,0,50,7
47,154,50,50
0,0,3,2
114,0,50,34
0,0,18,35
136,162,50,50
0,0,8,2
0,0,36,5
0,0,10,12
0,0,3,20
0,0,4,6
0,0,6,2
0,137,20,50
0,80,24,50
0,0,5,34
0,148,26,50
0,0,3,25
0,0,11,29
0,263,2,50
0,0,3,35
0,0,44,21
237,0,50,3
0,0,5,16
0,0,12,5
0,0,6,34
142,0,50,13
0,0,5,3
0,0,7,10
0,0,7,10
0,0,44,4
0,115,4,50
0,0,28,7
0,0,2,3
0,0,7,25
120,0,50,15
0,0,28,3
0,0,20,38
0,128,4,50
219,352,50,50
140,0,50,2
0,0,20,5
0,120,18,50
0,0,11,4
76,0,50,46
138,0,50,14
236,159,50,50
0,0,45,14
0,0,2,4
0,0,10,5
0,0,4,3
0,120,44,50
0,0,6,2
74,0,50,2
0,0,6,23
0,0,6,4
0,88,23,50
301,0,50,15
0,0,20,12
147,104,50,50
0,0,29,16
0,0,6,6
0,0,10,3
0,0,5,19
0,0,9,2
0,0,33,2
141,334,50,50
0,0,4,8
0,0,7,15
0,283,10,50
0,0,4,15
0,0,46,3
0,0,26,3
0,117,9,50
127,136,50,50
0,0,13,2
0,0,2,2
0,0,23,48
0,76,8,50
126,160,50,50
0,0,4,5
0,0,7,6
162,0,50,7
94,0,50,14
0,0,8,7
0,0,14,47
0,0,5,28
0,0,5,8
0,0,4,3
109,0,50,4
66,0,50,38
0,0,12,13
0,168,2,50
0,0,2,45
0,0,11,15
0,0,4,2
89,145,50,50
0,0,38,16
0,0,10,15
0,0,3,3
204,0,50,4
0,0,15,34
0,0,7,28
0,0,4,4
54,0,50,7
0,0,2,7
0,0,4,4
0,0,20,4
174,0,50,8
0,0,4,27
0,90,2,50
0,152,15,50
0,0,2,24
0,0,3,4
0,93,7,50
0,97,15,50
0,0,5,3
80,95,50,50
0,0,43,10
0,0,37,11
0,0,7,27
0,0,3,2
93,0,50,10
0,0,30,7
160,0,50,9
0,162,3,50
0,0,4,3
0,0,4,2
0,0,2,31
0,0,3,2
0,0,14,10
0,162,29,50
0,0,3,3
0,0,27,3
0,0,23,27
0,0,3,19
0,0,7,10
0,0,5,2
0,0,28,28
0,0,2,20
0,0,6,24
0,0,8,8
0,0,15,8
0,0,13,4
0,0,4,16
0,0,9,2
0,0,6,33
143,0,50,32
0,0,6,2
0,0,16,10
78,0,50,2
0,477,2,50
0,322,4,50
0,0,14,44
0,0,5,7
0,211,10,50
174,0,50,4
0,0,8,10
0,0,4,3
0,0,2,4
0,0,48,8
0,0,8,32
0,415,8,50
0,0,20,20
0,0,9,6
0,0,2,6
0,0,8,2
0,440,3,50
155,237,50,50
132,0,50,2
0,0,7,7
0,0,13,36
0,0,14,2
279,0,50,28
0,0,4,5
0,0,10,15
0,0,15,8
63,0,50,50
0,0,26,30
0,0,10,4
219,0,50,25
126,0,50,4
0,0,2,14
97,0,50,31
119,0,50,2
0,0,4,2
0,74,21,50
0,0,50,10
0,0,13,5
225,0,50,6
0,0,5,9
0,237,3,50
0,0,11,16
0,0,5,19
0,81,30,50
0,0,5,19
0,0,20,8
144,0,50,2
71,0,50,4
98,0,50,3
0,187,13,50
0,0,3,13
0,0,6,9
0,0,2,6
0,0,15,11
0,0,2,2
0,0,9,2
0,119,34,50
0,0,20,5
0,0,26,4
0,0,6,3
156,0,50,2
0,0,2,2
0,0,47,22
0,130,16,50
0,0,12,4
85,0,50,2
0,279,27,50
0,247,10,50
0,0,6,4
0,132,12,50
0,0,11,11
0,0,41,48
152,0,50,16
0,0,17,25
0,0,3,19
0,229,13,50
0,0,20,3
121,0,50,13
0,0,10,2
0,0,5,4
0,146,18,50
0,0,2,3
0,178,5,50
0,0,3,2
184,0,50,39
156,94,50,50
0,235,50,50
0,0,17,8
0,0,2,6
73,0,50,6
0,0,2,2
383,0,50,5
146,0,50,46
0,0,7,15
0,0,33,3
0,146,3,50
0,0,4,3
0,0,19,2
0,0,42,17
0,186,10,50
0,0,42,13
135,306,50,50
283,0,50,3
0,175,3,50
0,0,4,7
0,0,4,2
0,0,18,2
0,0,3,2
179,0,50,8
0,0,14,4
0,83,21,50
0,0,8,50
0,0,4,7
0,0,17,27
0,0,29,17
0,197,6,50
0,182,3,50
0,0,8,49
0,0,3,31
0,0,3,3
0,220,19,50
0,0,18,4
0,231,4,50
0,0,12,8
0,106,10,50
152,0,50,22
73,0,50,19
0,156,3,50
0,0,12,9
0,0,2,24
0,0,2,10
135,124,50,50
0,0,2,10
0,0,15,5
0,0,33,43
0,0,3,17
0,0,21,11
85,106,50,50
0,0,15,13
0,0,2,7
0,0,14,2
0,0,8,3
0,0,2,3
0,207,2,50
0,0,3,2
0,0,29,35
152,0,50,7
0,0,31,15
0,0,2,8
112,0,50,2
0,0,10,7
0,0,2,10
0,0,6,39
115,0,50,7
297,107,50,50
0,0,4,11
0,0,24,8
192,0,50,17
0,0,13,5
0,0,7,12
111,106,50,50
86,0,50,2
0,159,3,50
0,0,19,3
0,0,43,2
0,0,17,2
0,0,8,5
0,0,11,30
0,0,5,8
160,0,50,4
0,0,49,15
0,96,31,50
0,0,3,31
0,203,4,50
0,0,14,17
0,0,7,2
0,0,10,49
0,0,26,2
0,0,4,5
0,125,2,50
0,0,13,26
0,0,39,26
206,0,50,29
136,0,50,19
0,0,2,8
0,0,4,4
0,182,3,50
0,0,7,10
0,0,21,17
0,0,7,18
0,0,2,9
0,0,2,15
0,0,17,8
0,222,40,50
207,330,50,50
0,81,41,50
69,131,50,50
0,0,16,25
0,0,9,4
0,250,25,50
0,0,10,19
0,307,2,50
0,0,3,7
119,0,50,35
0,0,5,28
173,121,50,50
247,150,50,50
0,0,2,27
0,136,8,50
0,0,6,9
0,217,3,50
0,358,15,50
97,0,50,19
0,0,15,11
104,0,50,12
0,135,2,50
0,321,4,50
0,0,33,15
0,316,2,50
0,0,12,3
0,0,13,6
0,153,6,50
0,181,3,50
0,0,37,11
201,0,50,7
0,0,40,10
87,0,50,4
0,86,7,50
0,0,5,3
0,263,4,50
0,308,20,50
0,0,36,6
0,0,8,9
0,238,8,50
0,0,2,10
0,0,16,3
0,0,8,6
0,200,19,50
0,0,2,3
0,0,10,11
0,0,13,3
0,157,14,50
0,0,4,11
0,0,2,4
0,0,40,6
0,154,2,50
0,0,5,2
0,0,3,2
52,84,50,50
0,0,3,29
0,116,10,50
0,0,16,7
167,0,50,20
0,0,28,8
0,107,10,50
0,0,5,2
0,0,44,2
0,0,3,35
78,0,50,7
0,0,12,6
0,99,5,50
0,0,13,2
93,0,50,11
0,0,26,2
0,0,39,48
288,0,50,29
0,0,5,3
227,148,50,50
147,177,50,50
0,0,15,3
0,0,9,3
86,130,50,50
0,185,4,50
0,298,4,50
50,0,50,5
89,100,50,50
0,0,2,2
0,234,9,50
71,0,50,3
0,0,4,43
0,0,3,3
0,0,6,5
0,0,27,14
245,0,50,3
0,0,27,2
0,0,29,3
0,114,2,50
0,0,9,14
0,0,9,20
0,0,2,9
0,0,44,2
0,0,7,9
207,0,50,4
0,0,8,16
202,0,50,2
140,0,50,4
0,0,2,2
81,186,50,50
0,0,36,27
0,198,12,50
0,271,10,50
0,0,5,3
0,0,5,7
0,0,4,3
0,0,23,17
0,0,22,24
0,0,13,3
0,0,7,5
0,0,13,5
0,0,4,2
0,0,3,2
0,157,8,50
0,0,3,14
0,0,7,15
94,0,50,11
0,0,6,15
0,0,15,7
0,0,13,25
0,0,3,22
0,0,9,17
0,0,30,6
0,0,5,8
0,147,2,50
93,0,50,12
0,142,5,50
198,214,50,50
0,0,5,7
0,0,11,4
0,0,3,2
142,0,50,4
0,94,21,50
0,0,33,24
0,65,12,50
0,0,9,28
0,0,3,4
0,0,2,31
0,0,47,5
0,252,18,50
0,0,18,30
204,0,50,3
0,0,42,10
0,0,3,42
0,103,24,50
0,0,2,3
0,145,2,50
0,0,3,20
0,0,2,19
150,175,50,50
0,0,41,6
0,120,47,50
0,0,20,3
0,314,5,50
234,122,50,50
0,0,3,5
0,0,17,8
122,0,50,2
87,0,50,3
0,0,28,3
0,0,6,5
0,0,10,3
0,0,4,16
0,0,2,3
171,0,50,8
0,0,5,7
160,0,50,5
0,102,3,50
0,0,4,4
0,154,2,50
162,74,50,50
113,0,50,6
128,0,50,8
117,114,50,50
0,0,5,18
0,101,7,50
0,0,7,11
0,0,31,19
0,0,26,3
0,178,3,50
68,0,50,4
301,0,50,3
0,0,35,45
305,103,50,50
0,0,6,21
205,0,50,6
76,0,50,45
198,0,50,16
0,172,7,50
0,0,27,6
0,0,4,6
0,0,24,2
0,0,17,8
189,225,50,50
0,0,4,9
0,0,6,5
0,0,2,18
0,0,14,7
0,0,3,14
0,0,19,32
0,0,2,2
0,0,5,4
0,0,15,6
0,308,7,50
0,215,13,50
0,0,30,5
0,0,6,16
0,0,32,2
163,171,50,50
0,0,22,50
0,0,2,15
182,0,50,5
0,90,13,50
0,115,36,50
143,0,50,5
0,0,2,2
114,93,50,50
0,0,2,6
216,0,50,7
0,0,3,17
0,0,4,13
0,66,12,50
0,0,11,19
101,0,50,2
0,0,2,10
69,0,50,5
0,243,5,50
0,0,6,3
0,0,13,2
0,0,2,16
0,110,50,50
0,0,5,6
0,0,5,6
0,0,2,8
92,0,50,6
0,165,5,50
0,0,2,6
0,0,5,29
0,0,12,19
81,0,50,37
0,0,3,15
201,80,50,50
204,0,50,30
0,79,4,50
338,0,50,8
0,142,2,50
0,73,3,50
0,0,4,30
0,0,44,21
116,0,50,17
0,0,6,9
89,0,50,8
0,299,32,50
0,0,9,8
0,0,35,12
0,0,7,2
0,0,3,6
0,0,6,5
0,87,3,50
0,0,3,3
103,0,50,3
0,0,14,3
0,0,4,38
0,0,3,3
0,117,39,50
0,78,7,50
0,0,3,7
0,0,3,7
0,0,42,14
0,0,6,24
272,0,50,5
0,0,2,21
0,0,37,3
82,0,50,6
98,0,50,4
0,0,9,3
0,128,32,50
0,0,9,36
0,0,38,6
0,0,4,6
74,0,50,33
0,107,10,50
85,0,50,7
0,0,32,6
0,230,42,50
0,0,14,14
0,118,2,50
0,0,6,8
0,0,8,5
75,109,50,50
0,0,2,18
0,76,11,50
0,0,47,4
123,237,50,50
82,0,50,17
0,0,4,26
0,195,4,50
197,157,50,50
0,0,4,4
0,0,2,10
0,0,5,2
0,0,7,40
0,0,5,3
0,0,11,2
0,0,4,3
0,0,15,2
0,0,3,3
0,0,9,34
0,0,7,28
0,0,5,7
0,0,7,26
0,0,3,22
405,0,50,3
0,223,8,50
0,0,2,11
0,0,6,3
171,106,50,50
0,0,5,5
0,0,2,5
0,0,4,20
387,0,50,6
95,0,50,12
0,0,3,5
123,0,50,25
0,0,42,2
0,0,3,12
146,0,50,4
0,0,7,14
145,266,50,50
0,0,13,19
79,117,50,50
0,0,2,4
61,0,50,8
0,0,12,44
0,237,13,50
134,0,50,7
86,0,50,6
0,0,38,2
0,0,7,19
0,0,6,10
126,83,50,50
0,0,2,17
0,0,6,17
115,0,50,32
0,145,5,50
0,105,34,50
86,0,50,5
0,0,7,7
0,0,3,2
239,0,50,2
0,0,12,22
0,0,6,6
0,0,19,2
0,0,16,16
0,0,4,4
0,0,27,10
170,0,50,6
0,0,2,43
0,0,2,4
0,0,6,5
0,0,5,6
0,157,3,50
0,179,5,50
0,153,6,50
0,165,22,50
0,0,18,10
0,0,8,30
229,148,50,50
0,0,12,18
0,0,46,11
281,0,50,10
0,177,4,50
0,0,4,3
0,0,15,3
0,0,3,3
0,0,29,42
186,0,50,4
0,222,21,50
220,0,50,3
0,0,5,28
0,77,9,50
0,0,5,2
291,0,50,42
0,70,2,50
0,0,20,8
0,76,12,50
0,0,38,3
0,0,5,12
0,0,23,2
0,202,7,50
0,135,15,50
0,114,3,50
0,0,3,5
0,0,4,21
0,0,10,8
0,0,3,3
0,0,2,3
0,0,21,31
0,0,15,16
0,0,24,7
0,0,4,44
0,98,2,50
0,251,2,50
243,0,50,37
0,0,34,2
0,0,9,3
0,0,26,18
0,0,20,7
0,0,2,11
0,0,7,5
0,0,16,3
162,0,50,48
0,0,3,2
143,0,50,38
0,0,28,19
67,0,50,25
0,0,13,17
0,0,3,14
0,0,5,2
0,0,3,17
0,0,4,5
0,0,2,4
0,326,32,50
67,0,50,2
0,181,11,50
0,88,6,50
147,0,50,2
0,0,8,6
0,0,21,14
0,0,2,2
0,0,4,4
0,0,4,26
0,0,38,4
0,84,3,50
0,0,18,2
87,0,50,18
133,90,50,50
0,116,44,50
0,0,5,31
0,149,43,50
183,0,50,13
0,0,40,6
0,0,19,5
0,0,2,10
188,0,50,5
0,0,38,21
160,0,50,2
0,198,7,50
93,0,50,4
0,0,4,3
0,0,18,17
0,0,31,22
0,0,3,20
0,0,22,4
0,0,7,6
0,0,2,3
0,130,6,50
0,0,3,3
0,0,32,47
0,0,33,7
438,0,50,4
0,0,5,2
0,0,20,26
281,0,50,4
0,0,3,7
148,0,50,21
0,232,8,50
0,0,3,7
71,0,50,7
0,0,7,13
0,0,2,6
0,0,17,7
0,0,4,45
0,0,14,14
0,0,8,8
0,77,44,50
0,0,10,6
0,0,3,8
0,0,4,5
0,244,26,50
202,115,50,50
0,0,15,13
179,0,50,30
0,0,20,8
0,0,2,23
241,0,50,4
171,0,50,4
129,445,50,50
0,0,2,2
0,0,15,14
100,0,50,2
0,0,3,48
193,0,50,3
203,0,50,4
0,0,6,10
0,0,5,4
0,0,25,22
0,0,4,14
0,0,9,2
0,0,5,13
0,160,10,50
105,0,50,2
257,171,50,50
0,343,5,50
245,0,50,15
0,0,7,3
126,0,50,3
0,0,26,13
0,0,4,18
90,0,50,8
0,0,8,30
0,0,10,5
152,0,50,20
0,0,15,5
187,0,50,24
0,0,4,4
0,143,25,50
0,218,2,50
104,164,50,50
166,0,50,47
0,0,19,6
0,0,3,5
0,0,10,5
0,0,5,7
0,0,6,3
0,0,6,26
0,0,28,2
172,75,50,50
126,80,50,50
0,110,19,50
0,0,29,3
0,69,11,50
0,0,38,2
0,173,40,50
0,143,6,50
0,0,2,5
0,275,4,50
0,289,2,50
0,88,4,50
0,0,6,3
147,0,50,46
0,189,4,50
0,0,6,10
0,0,11,4
0,0,9,8
237,0,50,8
0,0,13,3
0,0,3,22
0,0,10,11
0,0,5,15
80,0,50,10
0,0,6,3
0,103,2,50
0,0,3,10
170,0,50,4
0,0,4,3
0,146,42,50
169,162,50,50
0,0,3,3
141,133,50,50
0,0,2,4
167,0,50,14
129,0,50,14
109,0,50,43
0,73,36,50
0,0,20,8
0,0,48,4
0,0,13,4
0,0,20,14
0,138,46,50
0,0,15,7
0,0,9,24
0,169,11,50
0,0,2,3
149,88,50,50
0,0,14,3
225,102,50,50
279,251,50,50
0,0,21,2
0,0,4,3
0,0,9,2
0,271,4,50
0,0,10,8
0,0,6,2
81,0,50,7
0,97,30,50
0,178,8,50
0,0,3,42
0,0,20,16
0,0,15,3
0,0,14,3
0,0,17,13
0,0,2,7
117,0,50,38
0,0,2,14
149,0,50,21
100,0,50,10
0,206,9,50
91,152,50,50
267,0,50,7
0,0,2,3
0,0,5,27
0,0,7,3
0,0,4,2
0,0,5,7
0,141,5,50
0,0,2,3
0,0,5,10
0,193,8,50
0,0,36,2
0,0,32,9
0,0,45,6
0,0,12,18
107,0,50,7
0,0,43,12
0,0,2,48
0,0,2,11
0,0,4,8
0,0,9,8
152,0,50,10
0,106,7,50
0,0,20,3
0,179,2,50
117,226,50,50
0,123,4,50
0,0,4,4
0,0,8,20
0,193,3,50
144,0,50,6
0,0,11,4
0,0,10,5
105,0,50,47
0,0,7,16
0,0,6,14
0,0,23,31
79,0,50,9
0,0,3,8
81,0,50,13
0,0,7,23
0,0,12,8
71,205,50,50
0,0,34,10
0,96,8,50
0,0,17,4
214,0,50,12
0,0,16,5
271,0,50,14
0,0,25,2
183,0,50,5
0,0,14,4
0,0,5,8
0,0,49,4
0,0,5,8
0,165,5,50
0,0,5,2
0,0,3,3
113,0,50,40
0,0,17,41
364,0,50,2
0,0,5,9
0,0,8,2
0,0,15,9
0,0,3,11
108,0,50,2
0,0,15,11
0,0,3,24
0,0,11,4
0,0,5,27
0,148,6,50
0,259,5,50
0,121,19,50
0,0,36,8
0,0,46,6
0,0,11,12
147,205,50,50
0,0,5,5
172,0,50,8
0,0,4,3
260,0,50,5
0,0,17,4
0,112,27,50
0,0,3,3
0,0,4,3
0,89,42,50
0,87,5,50
0,0,13,7
156,207,50,50
0,0,11,17
0,0,18,12
0,164,22,50
0,0,4,40
0,0,28,14
0,0,25,18
0,0,3,31
0,97,16,50
0,0,2,10
0,0,2,6
0,151,3,50
0,0,6,5
0,0,5,39
0,0,2,5
0,0,7,3
0,0,4,4
0,0,23,5
0,0,2,3
0,0,10,3
0,0,12,7
0,0,2,2
122,107,50,50
0,0,26,5
0,99,5,50
0,0,2,4
0,0,6,2
0,0,9,3
0,231,11,50
0,0,4,18
0,0,7,7
0,0,20,15
0,224,3,50
0,0,13,12
0,0,8,8
277,0,50,21
0,160,2,50
112,0,50,9
