"stock1","stock2","dead1","dead2"
0,0,9,7
0,0,4,2
0,0,2,2
0,0,41,13
0,0,14,17
264,189,50,50
125,74,50,50
0,0,2,8
0,0,14,14
138,171,50,50
121,0,50,37
64,100,50,50
0,0,35,14
0,0,19,7
0,0,11,10
118,0,50,44
0,0,17,20
0,0,7,5
0,0,25,14
0,0,2,2
109,167,50,50
0,0,10,9
224,0,50,18
0,0,21,14
0,65,49,50
0,0,7,4
0,171,2,50
88,87,50,50
0,0,19,18
79,0,50,35
0,0,38,44
75,82,50,50
139,154,50,50
0,0,3,2
0,0,24,16
0,0,25,2
164,91,50,50
0,0,2,5
100,133,50,50
0,0,11,13
0,0,44,37
70,70,50,50
0,0,14,16
0,0,50,31
103,0,50,35
147,194,50,50
126,78,50,50
0,0,12,3
0,0,13,9
0,0,17,2
0,0,14,6
0,0,33,23
0,0,23,22
105,0,50,26
0,0,2,3
0,0,10,7
81,176,50,50
0,0,16,9
96,0,50,28
69,76,50,50
0,0,4,4
0,0,13,7
0,0,9,9
0,363,4,50
0,0,32,16
0,0,31,29
126,0,50,22
0,0,29,32
123,0,50,9
0,0,11,9
67,84,50,50
0,0,4,4
145,0,50,6
151,127,50,50
61,0,50,4
0,0,8,7
0,0,43,2
0,0,3,5
0,0,7,2
0,0,50,19
0,0,9,3
0,0,15,11
133,0,50,25
0,0,6,22
92,112,50,50
140,154,50,50
0,0,6,3
60,0,50,11
183,120,50,50
0,0,9,2
0,0,19,9
0,0,6,14
157,0,50,2
0,0,34,22
0,0,40,41
206,0,50,11
0,0,2,4
64,86,50,50
0,0,8,7
224,0,50,5
162,0,50,11
0,0,9,31
111,0,50,2
0,0,8,4
0,0,6,17
0,0,20,19
0,0,14,18
0,0,41,16
0,0,17,13
0,0,12,7
87,138,50,50
0,0,28,44
0,0,7,7
70,0,50,12
0,0,14,4
0,0,11,10
172,0,50,17
0,178,8,50
253,0,50,6
0,0,6,6
0,83,15,50
192,0,50,2
184,263,50,50
0,0,31,31
183,0,50,23
142,104,50,50
237,106,50,50
79,177,50,50
0,0,5,8
202,0,50,8
0,192,4,50
80,149,50,50
0,0,48,3
0,0,10,19
0,0,45,18
0,0,14,7
89,0,50,33
0,0,11,10
137,0,50,41
0,0,18,15
0,0,7,6
0,0,45,35
0,0,36,5
0,172,2,50
138,195,50,50
0,175,14,50
0,0,10,9
87,242,50,50
0,0,11,9
0,0,43,32
166,0,50,4
0,0,28,25
0,0,3,3
77,106,50,50
0,0,6,7
0,0,2,20
0,0,29,27
67,115,50,50
0,0,13,2
81,0,50,44
0,0,29,20
0,0,4,3
123,81,50,50
0,0,18,24
144,0,50,14
0,0,2,13
0,0,6,6
104,128,50,50
153,0,50,4
0,0,2,10
0,0,24,27
0,0,2,2
0,107,27,50
270,67,50,50
0,0,8,8
0,0,30,16
92,154,50,50
198,157,50,50
0,0,46,29
0,0,16,5
76,146,50,50
100,0,50,47
0,0,5,3
0,0,12,13
133,229,50,50
0,0,3,2
0,0,2,13
68,93,50,50
0,0,10,26
0,0,16,13
120,0,50,38
0,0,2,5
0,0,18,14
0,0,3,22
192,154,50,50
0,0,11,49
0,0,2,24
0,0,11,2
0,0,6,4
0,0,2,26
0,0,25,19
0,0,2,2
0,0,24,24
0,0,3,3
0,0,22,5
70,0,50,48
133,72,50,50
59,0,50,8
0,0,32,2
0,0,13,7
117,137,50,50
0,0,27,2
0,0,19,19
71,0,50,47
0,0,4,4
0,0,19,9
240,0,50,13
70,208,50,50
102,0,50,2
0,0,40,18
43,0,50,31
0,71,39,50
85,0,50,22
0,172,5,50
0,0,18,15
0,0,36,31
0,0,3,3
0,0,6,6
0,0,12,9
0,0,4,32
0,185,4,50
0,0,25,3
0,0,16,11
147,211,50,50
0,0,5,5
0,159,7,50
228,0,50,4
0,0,6,6
130,0,50,18
0,0,32,14
0,0,22,10
0,0,3,2
0,0,23,4
0,0,44,30
0,0,2,9
0,0,12,13
422,0,50,43
0,0,9,15
0,0,2,3
0,0,42,15
0,0,21,2
0,0,3,3
103,96,50,50
0,0,12,13
102,98,50,50
0,0,7,31
0,0,14,10
0,0,5,2
0,0,4,2
0,113,5,50
0,0,38,30
0,0,9,3
0,0,6,3
0,0,15,27
0,86,43,50
0,0,2,22
112,0,50,28
0,0,2,3
0,0,2,7
122,89,50,50
82,0,50,10
0,0,11,13
0,0,3,6
0,0,5,2
0,0,26,24
0,0,33,27
72,103,50,50
0,0,10,8
0,121,7,50
287,158,50,50
0,0,35,48
86,70,50,50
148,0,50,13
0,0,3,4
99,0,50,28
0,0,4,5
126,121,50,50
195,65,50,50
118,0,50,45
84,92,50,50
0,0,18,32
195,0,50,8
0,0,2,3
112,0,50,37
0,0,30,4
0,0,19,3
0,0,25,7
0,0,45,8
0,0,3,3
0,0,30,4
131,0,50,39
0,0,26,5
0,0,26,32
0,0,3,4
0,0,9,2
112,108,50,50
0,0,6,21
0,0,25,15
0,0,16,17
117,121,50,50
0,0,4,21
0,0,5,3
0,0,2,6
122,0,50,33
110,152,50,50
111,0,50,14
246,0,50,2
189,0,50,3
0,0,8,4
0,0,12,13
0,0,12,12
107,99,50,50
0,0,6,3
160,97,50,50
143,0,50,29
0,0,33,6
264,139,50,50
0,0,18,5
0,0,5,3
162,178,50,50
0,0,38,7
238,0,50,26
161,0,50,26
0,218,2,50
147,0,50,2
0,0,25,2
210,0,50,4
0,0,2,2
0,0,3,3
0,0,46,2
0,0,49,46
0,0,5,5
0,0,30,12
0,0,12,11
78,130,50,50
0,0,30,36
98,320,50,50
89,223,50,50
64,116,50,50
113,72,50,50
77,208,50,50
66,166,50,50
0,0,15,8
0,0,30,25
267,118,50,50
0,0,8,6
144,175,50,50
0,0,9,3
163,0,50,6
0,0,6,6
0,0,11,7
0,0,38,30
131,185,50,50
97,0,50,10
0,0,5,3
0,0,5,5
0,0,8,7
0,0,6,6
0,0,4,4
263,91,50,50
106,0,50,12
191,0,50,50
160,151,50,50
158,64,50,50
0,0,3,2
0,0,31,17
0,0,20,3
131,111,50,50
111,96,50,50
72,144,50,50
84,0,50,15
0,149,10,50
347,0,50,6
0,0,11,10
0,0,21,11
0,0,6,4
0,0,3,9
0,0,10,5
0,0,11,2
112,144,50,50
87,107,50,50
0,0,18,31
0,0,2,6
0,0,20,21
0,0,11,6
0,0,4,46
0,0,4,4
143,0,50,9
131,94,50,50
0,0,45,29
67,66,50,50
0,0,7,15
0,0,5,6
0,0,3,18
183,0,50,17
120,172,50,50
67,0,50,32
0,0,22,21
0,0,17,2
0,0,12,11
0,0,6,12
0,0,2,5
0,0,2,3
0,149,5,50
99,0,50,4
0,0,6,5
98,86,50,50
0,0,8,9
114,73,50,50
0,0,20,4
0,0,6,2
238,0,50,22
86,114,50,50
0,0,8,8
117,0,50,3
0,0,12,3
71,0,50,3
0,0,4,5
100,182,50,50
0,0,3,4
0,0,23,15
118,0,50,2
0,0,17,18
0,0,3,2
64,147,50,50
81,78,50,50
152,117,50,50
0,0,29,22
0,0,11,3
0,0,35,23
93,0,50,33
0,0,31,39
0,0,5,2
298,0,50,4
0,0,16,3
0,0,15,6
211,183,50,50
0,0,34,6
0,0,15,15
67,101,50,50
0,130,10,50
0,0,3,5
0,0,2,5
0,0,17,7
0,0,38,7
0,0,12,11
213,0,50,23
217,0,50,38
0,0,3,9
95,111,50,50
0,0,10,11
0,0,2,3
0,0,38,8
0,0,6,4
153,67,50,50
0,0,13,20
0,0,42,11
0,0,20,16
0,0,4,3
0,0,6,24
0,0,9,9
0,0,2,6
0,0,14,15
86,71,50,50
0,0,17,16
0,0,6,3
154,0,50,7
0,0,5,3
0,0,5,18
0,0,3,5
0,0,9,12
133,205,50,50
0,0,8,7
66,129,50,50
0,0,20,13
0,0,6,7
0,0,32,29
0,0,16,16
0,0,14,9
66,81,50,50
0,0,3,2
0,0,3,16
0,0,6,4
237,0,50,2
110,0,50,9
0,0,13,8
115,211,50,50
0,0,9,11
0,0,9,8
0,0,21,20
0,0,27,23
130,0,50,30
67,79,50,50
0,0,9,5
95,0,50,37
0,0,5,9
0,0,31,10
0,0,8,12
0,0,2,3
0,0,9,13
0,0,8,13
0,0,3,9
273,0,50,8
160,0,50,23
0,0,37,8
0,0,2,14
0,0,8,3
0,0,16,11
0,0,5,4
300,113,50,50
94,82,50,50
0,0,3,2
417,135,50,50
0,0,6,6
0,0,14,7
77,0,50,2
0,0,3,4
0,0,3,8
127,95,50,50
0,0,3,7
0,0,15,14
0,0,4,4
0,0,6,6
0,0,3,13
84,156,50,50
0,0,4,2
89,0,50,33
0,0,2,44
0,155,9,50
120,0,50,23
0,0,2,3
0,0,29,22
0,0,12,15
0,0,16,2
0,0,40,2
0,0,30,29
156,162,50,50
0,0,2,6
0,0,26,13
95,260,50,50
146,200,50,50
281,0,50,4
97,221,50,50
234,152,50,50
82,0,50,8
0,0,21,12
0,0,14,14
0,0,41,41
260,0,50,7
64,268,50,50
0,0,6,5
263,0,50,21
106,160,50,50
0,64,2,50
90,0,50,18
0,0,12,2
0,105,4,50
67,77,50,50
0,0,3,9
0,0,7,6
172,73,50,50
77,0,50,41
0,0,13,27
0,0,32,12
0,0,7,2
177,142,50,50
0,0,16,3
0,0,9,5
0,0,15,12
0,0,11,27
201,177,50,50
0,0,8,13
256,116,50,50
0,0,28,10
0,0,2,45
0,0,13,13
0,0,38,39
0,171,10,50
130,0,50,50
215,0,50,3
64,361,50,50
0,0,13,17
0,0,8,14
0,0,39,23
123,212,50,50
115,0,50,28
0,0,14,14
128,218,50,50
0,0,7,22
0,0,9,3
134,140,50,50
0,0,21,20
0,0,10,11
0,0,46,28
64,135,50,50
0,0,13,3
0,0,5,2
0,0,22,5
72,183,50,50
124,252,50,50
184,105,50,50
0,0,4,3
131,0,50,29
120,0,50,10
0,0,49,3
168,0,50,19
238,0,50,30
0,0,3,8
0,0,41,6
0,0,7,7
65,143,50,50
0,130,3,50
0,0,2,4
64,99,50,50
0,0,29,20
0,0,11,7
0,0,2,3
83,119,50,50
0,0,4,3
0,0,20,18
150,110,50,50
0,0,3,18
268,122,50,50
0,0,8,9
209,196,50,50
0,0,11,3
0,0,3,14
85,84,50,50
0,0,10,10
0,0,7,12
0,0,13,6
0,0,4,5
80,0,50,20
0,0,8,2
201,192,50,50
145,194,50,50
134,0,50,11
169,0,50,2
107,0,50,21
0,0,3,7
64,98,50,50
0,0,30,31
0,0,4,9
0,0,3,2
0,0,27,27
0,0,24,34
0,0,34,8
0,0,24,24
0,0,6,4
0,0,19,18
0,0,48,15
0,0,19,13
0,0,3,3
241,84,50,50
0,0,15,12
126,131,50,50
0,0,42,13
0,0,6,7
0,0,31,27
0,0,5,6
0,0,20,15
0,0,39,10
0,0,32,10
98,160,50,50
0,163,2,50
0,0,14,19
201,0,50,3
0,0,30,29
0,0,43,5
0,0,10,3
87,192,50,50
231,199,50,50
0,0,12,8
94,0,50,35
131,102,50,50
0,0,15,5
0,0,6,3
0,0,3,12
105,0,50,6
0,0,8,8
241,0,50,11
0,0,5,10
0,0,4,2
0,0,35,3
0,0,6,10
95,92,50,50
163,98,50,50
0,0,17,30
0,0,6,2
0,0,23,23
64,96,50,50
0,0,3,2
76,0,50,7
121,0,50,7
0,145,23,50
71,0,50,5
161,0,50,23
0,0,24,23
0,0,49,10
261,214,50,50
0,0,41,9
113,165,50,50
0,0,17,42
0,0,2,3
0,0,25,28
0,0,47,16
0,0,6,12
0,0,21,2
78,106,50,50
0,0,2,4
0,0,4,3
0,0,2,6
0,0,6,6
0,0,12,13
0,0,47,6
0,0,18,4
0,0,28,2
0,105,33,50
0,0,29,24
0,0,3,6
0,0,28,26
0,0,29,25
413,0,50,16
0,0,45,43
0,0,13,7
0,0,6,11
77,215,50,50
76,370,50,50
0,0,28,4
0,0,10,21
0,0,26,4
162,150,50,50
0,0,10,3
0,0,7,9
0,0,39,2
0,0,7,2
0,0,22,23
0,0,15,11
102,0,50,12
78,104,50,50
93,166,50,50
0,0,15,6
0,0,7,2
103,0,50,21
0,0,12,12
72,50,50,50
0,0,14,7
0,0,2,12
67,79,50,50
0,0,18,18
0,0,16,14
77,74,50,50
92,0,50,9
0,0,3,4
173,151,50,50
0,0,35,3
282,0,50,3
0,0,10,10
81,149,50,50
155,0,50,3
0,0,3,6
0,0,24,7
157,0,50,3
81,0,50,15
0,0,28,6
213,0,50,5
0,0,11,7
0,0,5,8
64,85,50,50
0,0,2,26
0,0,35,12
0,0,8,7
0,0,25,3
0,0,4,24
0,0,3,7
0,0,13,11
0,0,7,7
0,0,8,8
0,0,16,25
0,0,5,2
0,0,3,2
106,290,50,50
0,0,2,2
123,142,50,50
200,0,50,6
0,0,2,9
210,68,50,50
129,0,50,16
0,0,12,6
89,227,50,50
0,0,24,10
0,0,13,10
66,86,50,50
0,0,2,26
154,124,50,50
0,66,35,50
0,0,3,30
78,93,50,50
83,0,50,4
125,122,50,50
174,85,50,50
0,0,18,39
0,0,11,4
0,0,17,17
0,0,7,7
0,202,7,50
0,0,11,16
0,163,15,50
0,0,10,16
0,0,5,4
76,0,50,41
70,212,50,50
0,0,2,17
184,0,50,3
0,0,23,6
157,0,50,45
0,0,41,41
0,0,24,4
0,99,15,50
303,0,50,5
0,0,6,2
0,0,22,43
0,0,34,34
0,0,14,3
0,0,4,12
0,0,18,23
0,182,3,50
0,0,20,2
0,0,2,8
64,100,50,50
0,0,14,3
81,101,50,50
178,59,50,50
0,0,34,17
0,0,28,12
0,0,5,6
95,0,50,37
0,0,14,2
0,0,20,9
69,102,50,50
167,0,50,31
0,0,7,7
0,0,36,16
116,260,50,50
0,0,4,3
107,363,50,50
0,0,8,10
0,0,2,7
113,0,50,12
0,0,27,7
171,0,50,43
0,0,3,5
0,0,9,44
0,0,8,8
0,0,9,7
138,285,50,50
0,0,11,9
316,330,50,50
0,0,18,15
151,83,50,50
157,270,50,50
159,98,50,50
94,74,50,50
98,0,50,33
0,0,5,2
0,0,16,2
85,0,50,22
0,0,3,47
349,0,50,22
0,0,11,6
0,0,29,7
0,0,2,3
120,0,50,35
95,85,50,50
0,0,19,6
0,0,13,5
0,0,9,6
164,84,50,50
0,0,41,34
0,0,18,3
0,0,3,13
111,129,50,50
91,66,50,50
88,0,50,7
0,0,5,25
0,0,13,13
0,0,20,18
74,0,50,5
0,42,45,50
0,0,41,3
0,0,7,15
0,0,34,34
0,0,5,6
146,0,50,2
0,0,27,20
0,0,2,3
317,0,50,6
0,0,3,3
0,0,4,13
0,0,4,6
0,82,3,50
0,0,8,8
0,0,14,7
0,0,12,18
302,201,50,50
0,0,20,9
0,0,41,21
0,153,2,50
0,0,19,17
0,0,10,11
0,0,14,18
155,0,50,15
0,0,9,2
168,96,50,50
0,0,15,14
0,0,10,6
0,0,23,21
125,0,50,17
0,0,9,6
0,0,36,33
227,212,50,50
0,0,11,6
73,0,50,44
0,0,2,4
0,0,12,14
0,0,2,3
0,0,6,5
0,0,3,13
0,0,5,5
0,0,22,12
203,0,50,2
74,128,50,50
65,186,50,50
74,89,50,50
0,0,19,10
130,0,50,4
0,0,38,3
200,0,50,45
233,0,50,6
0,0,29,8
0,94,2,50
85,0,50,50
0,89,42,50
0,0,34,31
144,0,50,11
0,0,2,2
79,72,50,50
0,0,16,2
0,0,6,7
0,0,23,30
160,112,50,50
100,70,50,50
121,0,50,45
0,0,5,14
241,0,50,4
0,0,20,12
0,0,40,41
0,0,19,8
0,0,12,11
0,0,7,2
383,0,50,6
85,0,50,41
0,0,18,18
0,0,14,6
0,115,22,50
88,131,50,50
0,0,28,21
0,0,6,4
98,86,50,50
192,0,50,3
61,0,50,46
0,108,2,50
0,0,3,2
0,0,8,7
0,0,13,11
123,0,50,31
72,138,50,50
0,101,7,50
294,0,50,15
0,0,21,6
97,270,50,50
0,0,8,4
0,0,10,12
66,85,50,50
0,0,7,11
0,0,17,13
101,231,50,50
101,0,50,34
0,0,3,14
0,124,2,50
179,0,50,9
0,0,2,8
70,76,50,50
73,86,50,50
0,0,5,4
170,0,50,11
0,0,47,40
67,0,50,49
79,0,50,28
0,0,29,36
264,130,50,50
93,0,50,38
0,0,32,17
0,0,4,10
0,0,7,9
83,155,50,50
91,0,50,3
0,0,5,11
0,0,14,14
0,0,4,4
0,147,16,50
0,0,25,17
76,0,50,42
0,0,16,16
0,0,10,13
254,183,50,50
0,0,9,2
0,0,5,7
0,0,7,10
0,0,18,12
190,0,50,5
67,81,50,50
154,91,50,50
91,137,50,50
188,0,50,9
0,0,22,19
0,0,12,11
0,0,44,45
0,0,7,7
0,0,11,2
0,0,7,5
80,160,50,50
0,0,4,2
71,203,50,50
64,0,50,50
0,0,14,12
0,160,2,50
0,0,24,18
0,0,8,10
0,0,6,2
0,0,5,10
0,82,44,50
0,0,2,43
103,0,50,14
0,0,41,39
0,0,16,17
0,0,16,2
0,0,9,3
0,0,30,3
180,0,50,45
0,0,29,10
121,72,50,50
0,0,31,14
0,0,16,20
0,0,26,8
91,0,50,11
0,0,6,8
0,0,23,8
123,114,50,50
114,72,50,50
281,90,50,50
0,0,12,2
143,176,50,50
0,0,30,19
108,0,50,2
0,0,20,6
120,252,50,50
101,0,50,13
0,0,45,43
442,64,50,50
0,0,2,15
0,0,23,7
109,0,50,5
0,0,17,15
0,121,20,50
0,0,3,20
0,0,5,15
121,0,50,21
0,0,13,4
0,0,5,3
0,0,25,21
92,0,50,19
83,205,50,50
114,187,50,50
182,0,50,2
0,0,15,16
112,0,50,6
0,0,3,3
0,0,10,10
240,104,50,50
102,0,50,21
82,94,50,50
0,0,3,3
0,0,4,13
0,0,46,41
105,81,50,50
0,179,18,50
204,0,50,5
214,285,50,50
0,0,12,16
0,0,19,18
0,0,10,9
209,0,50,30
0,0,12,21
0,0,11,3
0,98,3,50
0,0,5,14
119,106,50,50
0,0,48,12
0,0,7,36
0,0,13,21
0,0,21,3
0,98,3,50
230,188,50,50
264,0,50,2
0,156,2,50
106,474,50,50
0,92,24,50
0,108,32,50
0,0,5,3
0,141,5,50
0,0,48,45
0,0,2,3
0,0,4,2
0,81,2,50
65,93,50,50
115,0,50,8
0,0,6,20
0,0,46,46
0,0,18,5
0,0,4,4
64,182,50,50
110,137,50,50
185,81,50,50
179,0,50,14
0,0,11,42
0,0,2,45
0,150,24,50
84,151,50,50
228,196,50,50
0,0,3,2
70,95,50,50
0,0,14,15
0,0,3,5
0,0,23,8
0,252,6,50
196,220,50,50
0,0,23,24
0,0,38,18
116,96,50,50
0,0,11,13
0,0,33,4
0,0,3,2
0,0,29,3
0,0,32,21
0,0,35,43
157,131,50,50
102,153,50,50
0,0,2,10
0,0,3,3
0,0,7,4
0,0,10,12
0,0,10,3
138,0,50,29
0,0,5,2
0,155,16,50
0,0,6,8
0,0,50,31
0,0,3,4
155,0,50,42
0,0,32,3
168,0,50,8
0,0,25,4
0,0,14,6
229,158,50,50
0,0,19,13
0,0,30,28
89,0,50,17
121,0,50,29
0,175,2,50
0,0,6,13
0,0,16,2
162,0,50,20
250,0,50,30
0,0,10,12
227,0,50,44
137,198,50,50
64,120,50,50
0,0,3,4
206,0,50,20
83,0,50,11
0,0,3,17
86,79,50,50
0,0,17,2
0,0,15,2
0,0,42,42
163,0,50,31
0,146,7,50
0,0,12,6
0,0,42,47
0,0,38,32
0,0,8,3
0,0,34,9
0,0,5,2
152,0,50,11
0,0,41,44
0,0,2,21
0,0,3,2
0,0,2,50
78,85,50,50
0,0,6,6
0,0,43,9
0,0,11,11
126,166,50,50
0,0,5,4
129,229,50,50
73,75,50,50
80,0,50,41
181,0,50,17
0,0,3,3
0,0,10,3
135,194,50,50
77,129,50,50
72,67,50,50
0,0,21,21
152,124,50,50
0,0,10,6
0,0,2,3
0,82,11,50
0,0,5,2
0,0,20,13
0,0,22,2
0,0,14,12
102,147,50,50
0,0,21,10
0,0,31,9
0,0,6,4
87,88,50,50
0,0,9,6
0,0,3,14
89,0,50,42
67,68,50,50
150,163,50,50
0,0,11,7
100,114,50,50
56,0,50,50
103,0,50,31
0,0,2,2
0,0,42,3
0,0,7,2
0,0,41,24
0,0,11,6
0,0,20,11
0,0,2,22
0,0,25,17
133,0,50,11
185,61,50,50
0,132,5,50
0,0,24,16
0,0,12,6
0,0,4,2
0,92,9,50
0,0,25,6
237,0,50,9
0,0,12,21
0,0,15,16
91,217,50,50
0,0,4,14
138,238,50,50
0,0,2,8
98,0,50,25
0,0,19,7
0,0,14,13
0,0,22,17
0,0,3,6
67,116,50,50
0,145,19,50
119,0,50,13
0,0,39,39
156,0,50,38
0,0,32,24
0,0,49,45
0,0,3,11
0,207,20,50
0,0,29,24
100,0,50,22
0,0,25,23
0,0,40,8
0,291,4,50
319,0,50,6
0,0,10,10
0,0,10,17
0,0,41,8
0,0,19,4
0,0,19,19
0,0,21,15
0,0,15,8
0,0,28,4
90,78,50,50
0,0,30,4
0,0,50,15
0,0,17,13
0,0,35,15
0,0,14,11
0,0,3,5
0,0,8,11
0,0,2,25
118,0,50,14
0,0,4,7
0,0,30,24
0,0,5,4
0,0,38,35
0,0,18,6
0,0,3,18
0,0,4,2
0,0,34,4
0,0,9,21
0,0,11,9
0,0,9,8
0,0,4,3
256,0,50,7
112,0,50,7
0,0,2,4
0,0,2,5
0,0,33,24
0,0,25,7
0,108,3,50
0,0,8,4
180,206,50,50
0,0,12,12
183,0,50,3
0,0,24,11
0,0,2,8
0,0,35,35
0,0,5,9
0,198,6,50
0,0,16,12
0,0,2,4
0,0,6,6
0,0,24,30
79,98,50,50
0,0,10,13
0,0,22,17
76,108,50,50
88,117,50,50
0,0,17,11
0,0,44,28
95,124,50,50
0,0,2,8
64,88,50,50
70,114,50,50
0,0,50,48
0,0,10,15
0,0,15,21
69,185,50,50
0,226,3,50
0,0,34,3
166,0,50,46
0,0,2,34
177,0,50,23
0,0,9,19
0,0,30,15
0,0,22,21
0,0,11,9
0,151,13,50
0,0,3,5
0,0,38,41
0,0,2,13
0,0,26,27
136,179,50,50
0,0,17,16
85,118,50,50
64,377,50,50
225,0,50,14
0,0,6,14
0,0,24,8
0,0,3,2
137,0,50,3
115,122,50,50
0,0,26,11
0,0,2,18
0,0,40,43
0,0,4,3
208,188,50,50
0,0,3,2
0,0,11,10
0,0,6,6
68,0,50,39
0,0,30,26
0,0,6,6
175,0,50,9
160,68,50,50
0,0,27,23
126,109,50,50
129,106,50,50
0,0,5,3
198,0,50,10
0,0,18,11
253,0,50,10
0,0,9,8
0,0,8,18
0,0,9,33
0,0,2,50
0,0,3,2
72,0,50,18
0,0,7,12
0,0,3,5
83,75,50,50
75,174,50,50
0,0,40,41
0,0,19,2
0,0,2,4
271,190,50,50
112,97,50,50
0,0,21,20
0,0,3,12
0,0,10,7
0,0,11,11
0,0,6,3
66,153,50,50
0,0,5,6
0,0,33,7
0,0,10,19
0,0,29,20
97,95,50,50
0,0,15,25
66,145,50,50
0,0,20,7
171,0,50,7
0,0,20,17
71,0,50,16
0,0,12,12
0,0,4,9
0,0,6,20
0,0,6,21
0,0,43,6
0,0,3,6
90,0,50,39
0,0,9,3
0,0,6,6
0,75,45,50
200,121,50,50
95,73,50,50
0,0,5,4
142,0,50,13
82,134,50,50
0,0,29,17
0,0,5,2
182,75,50,50
0,0,8,8
95,0,50,2
0,0,10,17
98,152,50,50
0,0,18,17
0,0,6,3
0,0,9,15
137,0,50,9
0,0,11,11
0,0,4,4
129,0,50,2
0,0,12,14
0,0,15,4
0,0,5,4
0,0,5,5
0,0,12,2
220,0,50,27
0,0,6,5
0,0,7,47
0,0,32,20
104,0,50,20
0,0,7,12
0,0,29,27
0,0,4,18
150,0,50,22
0,0,2,12
207,0,50,3
0,0,4,4
0,0,38,4
0,0,22,4
190,0,50,48
0,0,5,8
0,0,7,4
0,0,12,6
0,0,7,4
137,0,50,10
123,0,50,3
0,0,17,16
0,0,43,44
144,0,50,46
0,0,2,3
0,0,8,8
179,0,50,27
102,105,50,50
180,0,50,7
135,66,50,50
132,0,50,5
0,0,15,15
0,0,5,5
246,0,50,15
69,114,50,50
0,0,14,14
0,0,48,6
0,0,16,15
0,0,29,29
0,0,24,13
0,0,3,9
0,0,46,34
0,0,17,13
190,269,50,50
92,0,50,2
0,0,6,14
155,134,50,50
0,0,2,2
286,0,50,2
0,0,4,2
0,0,24,20
0,105,10,50
0,84,15,50
0,0,19,14
0,0,24,6
0,0,2,3
0,0,6,2
0,0,12,38
68,84,50,50
162,66,50,50
0,0,35,31
0,0,3,3
0,0,20,19
0,0,19,3
247,106,50,50
0,0,28,27
0,0,13,11
0,0,4,4
0,0,25,22
168,0,50,49
107,78,50,50
0,0,9,9
91,64,50,50
103,0,50,7
73,0,50,46
0,0,27,3
0,0,13,13
0,0,28,28
0,0,3,2
125,0,50,15
0,0,2,2
0,0,22,4
0,0,3,5
133,0,50,2
0,0,7,3
354,0,50,13
64,68,50,50
0,0,26,28
64,112,50,50
212,68,50,50
0,0,27,17
0,0,37,25
0,0,8,6
0,0,2,3
144,82,50,50
0,0,13,49
0,0,4,3
213,0,50,40
72,0,50,47
115,122,50,50
0,0,44,42
0,0,4,4
168,0,50,3
111,245,50,50
0,0,7,7
71,0,50,2
0,0,9,6
0,0,4,12
0,0,8,8
0,170,9,50
0,0,4,3
0,0,6,4
86,159,50,50
86,0,50,30
0,0,12,9
107,0,50,5
204,78,50,50
0,0,7,6
0,0,22,13
113,130,50,50
0,0,2,6
125,185,50,50
0,0,28,10
178,0,50,24
119,88,50,50
160,0,50,2
137,0,50,24
82,0,50,2
0,0,8,9
110,178,50,50
0,0,4,10
0,0,6,6
0,0,9,3
0,0,6,12
207,328,50,50
0,0,28,28
0,0,4,3
89,74,50,50
0,0,4,3
0,0,3,3
0,0,5,4
0,0,40,30
0,106,8,50
165,168,50,50
0,0,15,24
0,0,3,5
0,0,7,5
0,106,2,50
0,0,16,12
0,0,19,2
0,0,28,5
0,0,4,2
98,0,50,6
81,128,50,50
109,79,50,50
0,0,41,23
0,0,3,3
0,0,4,6
0,0,2,39
0,0,4,2
0,0,6,7
0,0,26,22
0,0,3,3
0,0,2,3
0,0,4,2
109,0,50,20
162,99,50,50
0,0,29,23
125,0,50,9
0,0,43,25
0,0,15,49
183,134,50,50
197,0,50,22
0,0,10,38
0,0,2,6
0,0,10,3
0,0,11,9
0,0,17,3
158,101,50,50
0,0,32,14
126,0,50,22
0,150,8,50
0,0,10,4
279,110,50,50
0,0,15,23
147,103,50,50
73,75,50,50
0,0,13,13
0,0,9,10
64,0,50,17
142,167,50,50
344,113,50,50
103,0,50,36
0,0,26,7
73,179,50,50
0,0,5,2
0,0,6,5
0,104,37,50
88,196,50,50
0,0,27,20
0,0,39,17
0,0,2,12
0,0,4,10
0,0,8,8
0,0,27,4
0,129,2,50
136,0,50,16
0,72,48,50
67,237,50,50
175,93,50,50
0,0,31,23
0,0,2,11
0,0,18,9
0,0,3,3
159,0,50,33
0,0,3,5
0,0,24,17
0,0,12,20
0,88,27,50
70,0,50,2
0,0,14,12
0,0,11,8
85,0,50,23
229,0,50,4
0,0,37,7
0,0,3,2
0,0,9,5
0,0,9,29
0,0,11,17
0,0,20,7
110,116,50,50
0,0,9,11
111,74,50,50
0,0,12,8
90,98,50,50
94,0,50,7
112,158,50,50
166,0,50,5
129,0,50,36
0,0,30,29
0,0,20,4
0,0,46,9
0,0,3,11
176,84,50,50
0,0,7,6
0,0,34,2
0,0,6,2
0,0,39,22
0,0,18,9
0,80,31,50
0,0,10,5
0,0,3,16
144,90,50,50
0,0,3,3
214,0,50,30
102,209,50,50
0,0,47,36
0,0,6,8
88,106,50,50
222,0,50,9
0,0,2,4
0,0,4,3
0,0,5,14
0,0,20,32
219,121,50,50
0,0,6,6
0,0,4,13
0,0,25,23
0,0,6,6
0,0,44,32
103,0,50,20
0,0,2,2
