"stock1","stock2","dead1","dead2"
0,0,27,28
155,66,50,50
0,0,4,6
0,0,3,2
0,0,26,8
123,0,50,2
0,0,44,2
0,0,28,26
157,0,50,47
0,0,13,2
0,0,20,14
115,65,50,50
0,0,12,9
85,62,50,50
0,0,12,14
73,64,50,50
0,0,14,10
134,0,50,31
0,0,19,18
0,0,5,4
0,0,3,3
0,0,36,32
194,0,50,16
0,0,20,20
192,65,50,50
0,0,4,7
0,0,39,3
0,0,16,2
0,0,4,4
0,0,28,13
0,0,3,6
130,0,50,9
84,67,50,50
324,76,50,50
0,0,9,5
192,64,50,50
0,0,33,18
0,0,8,10
82,0,50,44
0,0,42,44
0,0,13,13
0,0,22,25
0,0,8,7
0,0,3,2
125,0,50,30
162,0,50,12
0,0,9,9
0,0,3,5
0,0,2,2
0,0,10,2
0,0,29,31
0,0,10,9
120,0,50,10
0,0,9,9
0,0,17,16
217,64,50,50
0,0,14,15
247,0,50,42
0,0,9,6
0,0,29,30
0,0,38,36
0,0,11,13
0,0,9,9
0,0,8,9
0,0,6,2
0,0,8,3
255,0,50,5
0,0,20,14
0,0,17,19
129,0,50,16
0,0,44,39
0,0,10,11
149,0,50,29
0,0,11,10
0,0,40,4
196,0,50,14
0,0,49,21
0,0,20,21
83,0,50,26
0,0,21,20
0,0,7,8
163,64,50,50
0,0,20,21
225,64,50,50
0,0,5,5
262,0,50,28
0,0,13,4
0,0,6,5
114,64,50,50
0,0,22,13
0,0,18,18
0,0,23,24
0,0,22,23
207,0,50,27
246,0,50,32
0,0,36,36
0,0,3,6
0,0,6,10
0,0,20,9
113,0,50,2
0,0,29,27
0,0,15,10
0,0,17,18
92,68,50,50
0,0,38,33
121,0,50,27
0,0,4,4
104,71,50,50
112,67,50,50
157,66,50,50
103,64,50,50
0,0,11,5
0,0,7,7
0,0,32,11
281,0,50,38
0,0,7,6
0,0,3,2
0,0,18,19
186,0,50,11
0,0,6,4
0,0,50,18
0,0,19,23
0,0,36,9
64,65,50,50
0,0,43,20
0,0,19,20
0,0,18,18
205,66,50,50
0,0,11,4
217,0,50,14
0,0,7,3
106,0,50,19
0,0,5,8
0,0,35,33
110,64,50,50
208,0,50,14
0,0,28,33
0,0,17,9
0,0,18,19
0,0,10,12
0,0,28,3
0,0,24,26
0,0,14,10
276,0,50,17
0,0,33,34
171,66,50,50
0,0,30,32
0,0,27,28
282,91,50,50
0,0,16,10
0,0,45,14
0,0,39,7
0,0,44,44
0,0,9,9
0,0,8,9
223,0,50,22
0,0,15,14
0,0,25,26
0,0,6,2
0,0,34,36
0,0,7,9
0,0,46,48
142,0,50,47
144,0,50,46
0,0,20,24
0,0,6,8
0,0,40,42
202,68,50,50
0,0,7,6
197,64,50,50
191,0,50,19
178,0,50,22
300,72,50,50
0,0,19,20
0,0,43,15
316,64,50,50
0,0,15,15
113,0,50,3
0,0,15,16
97,0,50,42
219,0,50,41
0,0,9,9
109,0,50,32
105,0,50,43
201,0,50,13
0,0,15,6
0,0,14,15
0,0,44,45
0,0,14,17
0,0,50,49
0,0,2,3
0,0,2,4
162,65,50,50
0,0,5,2
0,0,11,13
0,0,11,2
0,0,20,19
114,64,50,50
131,0,50,43
0,0,11,13
0,0,3,2
0,0,18,5
0,0,22,3
59,64,50,50
0,0,11,12
0,0,10,11
97,0,50,22
0,0,9,11
0,0,4,5
0,0,10,7
0,0,8,10
104,0,50,39
0,0,4,6
0,0,9,11
0,0,11,13
0,0,17,18
0,0,24,26
0,0,18,3
0,0,8,8
293,0,50,40
0,0,31,28
0,0,43,42
109,68,50,50
0,0,17,19
0,0,4,7
0,0,13,10
83,0,50,6
0,0,7,3
0,0,16,14
272,0,50,39
0,0,7,8
0,0,45,36
95,84,50,50
0,0,4,2
0,0,17,18
0,0,26,2
179,0,50,41
134,0,50,39
0,0,39,32
0,0,12,11
0,0,2,2
0,0,31,27
0,0,45,45
315,68,50,50
0,0,29,15
272,64,50,50
0,0,20,6
0,0,10,12
0,0,35,16
0,0,9,12
0,0,47,48
0,0,14,10
0,0,22,13
0,0,17,19
0,0,6,8
0,0,2,2
0,0,20,22
81,0,50,24
145,71,50,50
0,0,29,16
0,0,3,2
0,0,38,20
4,64,48,50
0,0,9,8
124,0,50,28
0,0,15,16
0,0,14,14
0,0,15,11
0,0,11,12
169,0,50,19
197,64,50,50
99,0,50,28
251,64,50,50
0,0,26,28
353,67,50,50
0,0,36,32
115,0,50,29
0,0,18,19
0,0,46,46
0,0,8,7
0,0,20,21
0,0,37,37
0,0,47,50
0,0,6,7
102,0,50,30
0,0,20,20
0,0,33,35
0,0,29,32
81,0,50,38
184,0,50,24
99,64,50,50
0,0,9,2
0,0,4,4
154,0,50,27
116,0,50,49
223,0,50,38
132,0,50,2
0,0,8,9
0,0,33,38
0,0,9,7
0,0,4,4
0,0,4,8
0,0,19,10
166,0,50,15
0,0,41,39
0,0,23,24
90,0,50,22
0,0,17,15
0,0,22,22
96,0,50,25
273,64,50,50
287,64,50,50
163,0,50,46
78,0,50,5
0,0,49,18
183,0,50,19
0,0,21,22
0,0,48,37
81,0,50,13
0,0,47,47
0,0,23,22
0,0,9,4
0,0,9,5
218,0,50,35
137,64,50,50
0,0,8,6
199,72,50,50
0,0,18,5
0,0,2,2
0,0,32,34
0,0,14,6
0,0,32,4
0,0,27,26
105,0,50,45
0,0,29,29
0,0,18,20
0,0,3,3
102,64,50,50
0,0,16,10
181,0,50,11
83,0,50,39
190,0,50,45
0,0,15,20
56,0,50,15
0,0,37,40
422,64,50,50
0,0,42,8
0,0,7,3
0,0,6,4
0,0,9,3
0,0,43,44
0,0,9,2
0,0,16,16
0,0,17,17
0,0,5,3
0,0,5,6
493,0,50,43
0,0,8,9
0,0,48,21
0,0,13,17
146,64,50,50
142,0,50,41
0,0,11,2
0,0,20,20
0,0,2,2
0,0,5,7
131,0,50,7
0,0,17,18
0,0,23,15
0,0,9,10
0,0,25,30
0,0,25,7
0,0,15,16
129,0,50,25
0,0,11,11
0,0,4,2
231,64,50,50
218,0,50,2
55,0,50,4
0,0,15,18
190,0,50,32
0,0,11,11
0,0,9,2
164,65,50,50
0,0,8,10
0,0,34,35
0,0,19,18
134,70,50,50
0,0,7,8
286,66,50,50
0,0,33,13
584,0,50,35
0,0,6,7
0,0,31,33
392,64,50,50
0,0,4,4
141,64,50,50
0,0,18,2
0,0,9,8
0,0,16,12
0,0,31,18
0,0,3,4
0,0,8,9
0,0,13,13
0,0,12,16
297,65,50,50
0,0,36,39
0,0,3,2
0,0,11,9
0,0,25,26
0,0,14,7
0,0,14,13
91,0,50,23
0,0,2,3
0,0,6,4
210,0,50,14
127,0,50,40
0,0,10,12
0,0,6,2
0,0,8,5
0,0,16,16
0,0,9,10
0,0,34,39
0,0,45,26
0,0,10,14
0,0,34,36
0,0,19,17
0,0,5,6
0,66,49,50
138,64,50,50
0,0,24,17
0,0,22,9
0,0,18,18
0,0,2,2
0,0,14,15
4,64,49,50
0,64,50,50
146,0,50,50
0,0,16,18
0,0,41,14
0,0,23,18
137,64,50,50
0,0,44,21
0,0,23,25
0,0,28,30
0,0,10,5
95,72,50,50
75,0,50,16
0,0,10,16
0,64,50,50
0,0,37,20
66,72,50,50
320,66,50,50
0,0,12,14
0,0,18,7
0,0,4,5
197,0,50,35
215,0,50,25
212,64,50,50
0,0,18,19
0,0,2,2
0,0,4,5
0,0,7,7
0,0,32,34
0,0,11,14
123,64,50,50
0,0,20,3
213,0,50,6
0,0,10,2
164,71,50,50
0,0,17,14
0,0,10,6
553,64,50,50
187,64,50,50
0,0,8,8
0,0,31,4
0,0,15,5
0,0,13,15
0,0,6,5
132,0,50,40
127,64,50,50
332,0,50,45
0,0,4,5
99,0,50,38
157,68,50,50
0,0,3,3
0,0,19,15
217,0,50,25
0,0,3,2
0,0,4,4
0,0,3,3
0,0,31,8
193,64,50,50
0,0,8,10
0,0,5,5
156,64,50,50
0,0,5,7
0,0,18,14
0,0,7,2
167,0,50,37
218,64,50,50
195,70,50,50
123,75,50,50
0,0,36,36
146,84,50,50
0,0,5,7
0,0,4,6
136,0,50,37
102,0,50,9
0,0,26,20
152,0,50,16
177,0,50,5
0,0,22,23
0,0,4,5
0,0,3,2
0,0,20,21
0,0,6,2
172,0,50,21
0,0,9,11
108,0,50,45
0,0,15,17
0,0,9,8
329,64,50,50
164,65,50,50
0,0,6,2
0,0,9,12
348,67,50,50
0,0,19,21
104,66,50,50
0,0,9,8
240,0,50,6
1,72,47,50
0,0,27,3
143,64,50,50
0,0,9,12
0,0,46,12
0,0,5,3
89,64,50,50
125,67,50,50
0,0,13,2
0,0,15,15
0,0,2,4
0,0,12,7
0,0,6,2
191,0,50,43
236,0,50,24
0,0,16,19
0,0,24,7
0,0,15,4
0,0,9,11
0,0,16,18
0,0,35,36
0,0,43,44
0,0,15,16
0,0,15,3
0,0,30,14
0,0,7,3
0,0,41,9
0,68,47,50
0,0,33,6
0,0,22,24
128,0,50,15
235,0,50,29
0,0,21,23
0,0,28,12
233,0,50,42
154,0,50,25
0,0,32,32
97,67,50,50
0,0,28,26
0,0,25,24
0,0,8,3
0,0,20,21
0,0,14,14
164,67,50,50
0,0,8,9
138,0,50,43
111,0,50,24
0,0,17,17
64,80,50,50
0,0,48,46
0,0,37,37
119,64,50,50
0,0,12,14
93,0,50,18
0,0,46,8
0,0,4,3
0,0,18,19
0,0,22,18
0,0,5,3
0,0,8,9
0,0,13,15
0,0,11,13
0,0,10,10
0,0,9,10
0,0,26,26
0,0,3,5
0,0,18,11
0,0,24,23
0,0,9,9
118,0,50,33
0,0,33,27
91,64,50,50
0,0,30,32
92,66,50,50
126,0,50,35
0,0,44,39
198,0,50,21
0,0,3,4
0,0,38,16
0,0,8,6
0,0,7,8
236,0,50,38
0,64,50,50
0,0,16,17
0,0,31,8
0,0,30,31
0,0,10,10
0,0,26,28
0,0,35,35
0,0,18,10
0,0,37,6
0,0,13,17
0,0,16,19
0,0,37,22
0,0,12,13
0,0,2,4
0,0,24,25
113,73,50,50
0,0,4,4
145,0,50,15
0,0,6,3
0,0,29,33
223,0,50,19
0,0,9,8
0,0,27,4
145,0,50,33
0,0,9,10
0,0,18,16
0,0,11,15
124,0,50,15
0,0,3,2
112,0,50,18
161,100,50,50
0,0,45,15
0,0,3,5
118,0,50,4
0,0,11,3
0,0,40,7
0,0,49,13
0,0,42,33
178,67,50,50
0,0,15,7
171,64,50,50
170,0,50,37
121,64,50,50
0,0,34,26
83,0,50,15
436,0,50,27
0,0,4,3
0,0,9,5
125,64,50,50
202,0,50,36
74,0,50,46
0,0,32,33
3,64,49,50
0,0,45,50
0,0,25,26
0,0,18,20
123,67,50,50
0,0,4,5
0,0,4,2
0,0,17,16
0,0,31,30
0,0,34,35
0,0,23,23
94,64,50,50
345,64,50,50
0,0,43,44
0,0,5,7
0,0,30,12
193,71,50,50
0,0,11,11
0,0,6,6
147,64,50,50
0,0,7,5
254,64,50,50
0,0,2,2
156,0,50,16
0,0,8,10
0,0,12,14
0,0,32,3
0,0,3,3
0,0,18,19
99,0,50,26
160,64,50,50
227,0,50,48
0,0,9,6
0,0,16,14
350,0,50,31
80,64,50,50
163,69,50,50
0,0,6,5
241,64,50,50
109,0,50,21
0,0,6,6
530,64,50,50
142,0,50,41
0,0,30,3
0,0,7,6
311,0,50,35
0,0,10,11
145,64,50,50
166,64,50,50
0,0,14,15
0,0,16,19
249,0,50,37
0,0,6,8
0,0,7,10
369,82,50,50
0,0,18,2
0,0,23,27
115,0,50,3
80,0,50,10
0,0,11,13
132,0,50,33
0,0,8,8
0,0,11,13
0,0,48,20
164,64,50,50
169,64,50,50
85,64,50,50
140,67,50,50
0,0,12,3
0,0,28,22
0,0,37,38
0,0,47,15
64,0,50,50
0,0,2,2
0,0,17,20
0,0,16,17
72,0,50,39
0,0,2,2
161,0,50,29
0,0,22,23
0,0,8,4
0,0,37,31
179,0,50,44
92,0,50,29
196,64,50,50
183,0,50,15
74,0,50,46
0,0,25,9
0,0,23,12
0,0,14,18
0,0,13,11
0,0,18,15
160,0,50,21
0,0,6,8
294,0,50,12
0,64,50,50
78,0,50,28
0,0,48,48
123,0,50,47
0,0,7,8
0,0,41,26
0,0,45,36
0,0,22,23
0,0,15,15
254,0,50,27
0,0,49,14
0,0,10,7
0,0,5,4
0,0,14,5
0,0,9,9
0,0,2,2
0,0,18,5
0,0,39,41
0,0,5,6
86,64,50,50
0,0,39,33
95,71,50,50
0,0,28,28
0,0,31,19
0,0,29,3
0,0,5,7
0,0,5,7
0,0,49,20
325,0,50,14
0,0,14,17
89,0,50,2
0,0,5,2
0,0,5,7
175,0,50,35
0,0,5,7
184,68,50,50
0,0,7,8
0,0,5,5
0,0,13,13
0,0,15,16
0,0,24,25
0,0,9,9
0,0,10,10
0,0,9,6
0,0,17,20
0,0,34,36
226,0,50,18
186,0,50,5
145,75,50,50
129,0,50,10
257,64,50,50
0,0,32,35
0,0,19,23
74,0,50,44
287,67,50,50
249,0,50,13
172,0,50,22
0,0,29,30
161,0,50,9
0,0,16,17
0,0,3,3
0,0,18,17
0,0,27,29
0,0,11,9
0,0,45,48
177,69,50,50
0,0,14,13
0,0,19,4
0,0,20,20
0,0,11,3
168,64,50,50
277,0,50,49
317,66,50,50
127,69,50,50
105,80,50,50
373,64,50,50
0,0,37,37
0,0,13,7
0,0,32,32
0,0,5,6
129,70,50,50
84,0,50,28
0,0,25,10
131,0,50,42
0,0,49,48
0,0,11,6
0,0,28,30
108,64,50,50
0,0,20,21
0,0,13,14
0,0,49,10
2,64,49,50
72,0,50,46
0,0,18,5
185,0,50,10
80,0,50,17
0,0,8,12
0,0,12,3
0,0,19,15
0,0,29,30
0,0,18,17
0,0,20,21
74,0,50,22
0,0,15,15
0,0,48,48
229,0,50,30
0,0,16,21
0,0,16,19
0,0,31,32
369,64,50,50
0,0,2,3
229,0,50,49
116,75,50,50
0,0,20,20
0,0,7,8
0,0,12,18
0,0,44,16
0,0,25,25
0,0,32,6
0,0,7,2
210,66,50,50
0,0,14,10
0,0,15,15
96,0,50,34
89,0,50,9
0,0,21,16
105,0,50,2
122,67,50,50
0,0,15,16
0,0,28,2
0,0,5,5
168,64,50,50
0,0,19,21
333,0,50,22
455,0,50,49
0,0,19,14
277,0,50,31
0,0,7,8
0,0,23,24
277,0,50,32
0,0,5,6
0,0,31,23
0,0,19,20
218,0,50,34
0,0,17,14
0,0,4,3
0,0,27,16
101,0,50,44
0,0,13,14
59,64,50,50
0,0,45,46
0,0,7,8
0,0,30,16
127,0,50,13
219,0,50,7
0,0,14,4
0,0,20,3
0,0,2,2
0,0,20,21
394,0,50,45
0,0,16,16
0,0,9,10
0,0,7,10
0,0,37,38
0,0,3,4
156,64,50,50
0,0,17,17
0,0,3,3
70,0,50,48
0,0,11,12
0,0,3,3
193,0,50,9
7,64,48,50
0,0,35,4
0,0,43,41
0,0,37,16
109,0,50,42
199,64,50,50
78,65,50,50
0,0,16,10
198,0,50,15
0,0,2,7
0,0,16,18
0,0,13,14
0,0,10,11
250,64,50,50
88,70,50,50
0,0,26,13
0,0,12,14
0,0,6,7
0,0,10,14
0,0,14,9
185,68,50,50
0,0,39,44
0,0,20,20
97,0,50,45
110,0,50,2
179,0,50,11
0,0,43,4
0,0,23,13
151,64,50,50
66,64,50,50
0,0,41,9
0,0,3,6
0,0,11,12
441,68,50,50
0,0,11,10
0,0,2,5
0,0,10,12
0,0,16,12
0,0,5,5
0,0,7,8
149,0,50,24
0,0,24,27
0,0,19,20
0,0,5,6
0,0,49,39
0,0,22,25
177,64,50,50
119,0,50,5
201,68,50,50
0,0,45,18
0,0,7,3
0,0,10,12
264,64,50,50
192,0,50,25
3,64,49,50
0,0,14,15
0,0,9,10
0,0,40,35
0,0,12,8
0,0,6,7
0,0,31,17
0,0,24,26
0,0,5,4
0,64,50,50
0,0,5,6
0,0,4,5
0,0,7,2
0,0,33,14
164,0,50,16
2,64,49,50
71,0,50,37
103,0,50,36
259,0,50,44
0,0,22,22
90,0,50,2
0,0,41,41
106,79,50,50
0,0,43,27
0,0,37,37
117,0,50,34
0,0,9,3
0,0,37,13
0,53,47,50
0,0,22,24
112,0,50,31
0,0,22,23
0,0,20,21
0,0,10,8
0,0,6,7
0,0,6,5
193,66,50,50
0,0,19,14
0,0,9,10
0,0,7,11
0,0,6,2
0,0,41,28
367,64,50,50
139,0,50,7
0,0,36,18
0,0,13,12
0,0,14,4
340,0,50,13
99,64,50,50
0,0,35,8
0,0,4,4
0,0,19,15
92,0,50,4
0,0,28,18
74,64,50,50
0,0,2,3
329,0,50,40
0,0,6,5
86,0,50,2
0,0,12,7
0,0,21,23
146,0,50,2
0,0,33,25
0,0,26,29
87,64,50,50
0,0,9,10
0,0,47,22
0,0,2,3
81,0,50,35
0,0,11,14
0,0,4,3
0,0,3,4
0,0,42,35
0,0,3,2
0,0,22,22
0,0,20,20
84,0,50,21
74,0,50,47
0,67,48,50
0,0,7,8
300,72,50,50
261,0,50,29
0,0,4,6
0,0,7,7
0,0,27,27
126,0,50,21
0,0,38,40
0,0,4,5
83,64,50,50
0,0,33,16
0,0,5,5
0,0,21,24
334,66,50,50
600,76,50,50
155,66,50,50
108,0,50,29
0,0,45,33
0,0,5,5
157,0,50,40
2,65,48,50
0,0,4,2
147,70,50,50
0,0,9,8
183,0,50,39
0,0,18,7
0,0,30,30
0,0,6,8
0,0,26,13
0,0,6,11
0,0,12,2
0,0,6,6
0,0,4,2
0,0,12,13
0,0,28,29
0,0,3,4
0,0,5,8
0,0,16,7
71,0,50,47
0,0,28,27
0,0,8,10
0,0,9,7
0,0,8,9
213,0,50,19
0,0,3,2
87,0,50,4
206,64,50,50
0,0,8,7
201,0,50,26
0,0,38,3
0,0,11,11
0,0,7,5
0,0,8,2
0,0,16,18
0,0,27,29
337,65,50,50
0,0,29,29
0,0,25,27
0,0,16,20
174,68,50,50
0,0,3,2
0,0,35,32
136,0,50,29
0,0,13,12
107,66,50,50
0,0,24,17
176,0,50,2
0,0,7,8
0,0,6,4
118,64,50,50
154,76,50,50
132,0,50,15
158,66,50,50
0,0,19,21
324,0,50,20
231,0,50,8
0,0,31,23
111,0,50,10
0,0,20,15
0,0,26,25
0,0,34,18
0,0,26,27
0,0,4,2
0,0,8,3
139,64,50,50
0,0,10,12
147,65,50,50
0,0,19,22
0,0,18,20
0,0,11,2
0,0,14,13
202,0,50,11
0,0,16,14
0,0,43,35
133,0,50,49
0,0,15,13
0,0,7,6
5,64,47,50
115,0,50,34
0,0,8,9
0,0,2,2
0,0,4,5
0,0,18,19
0,0,4,4
0,0,6,2
0,0,4,4
0,0,6,7
198,66,50,50
95,0,50,9
0,0,3,5
309,64,50,50
354,0,50,37
181,67,50,50
0,0,8,10
0,0,9,2
0,0,20,23
0,0,38,2
0,0,42,44
0,0,31,32
0,0,6,5
225,87,50,50
0,0,17,21
66,0,50,34
0,0,3,5
0,0,5,2
0,0,18,19
254,0,50,37
0,0,28,23
0,0,2,2
0,0,2,2
0,0,4,6
471,64,50,50
188,74,50,50
109,0,50,18
0,0,22,23
0,0,6,7
0,0,7,8
0,0,15,4
0,0,28,31
181,0,50,21
0,0,4,6
0,0,23,16
91,74,50,50
0,0,12,4
0,0,16,17
0,0,41,40
0,0,7,7
0,0,30,27
167,64,50,50
0,0,3,4
0,0,18,19
0,0,7,7
0,0,34,16
229,0,50,2
0,0,21,17
155,0,50,37
0,0,10,12
0,0,33,30
141,64,50,50
0,0,8,7
91,0,50,9
0,0,5,3
0,0,6,6
0,0,24,26
0,0,11,2
0,0,46,37
196,0,50,41
0,0,6,6
0,0,15,18
101,0,50,2
0,0,18,8
0,0,9,9
0,0,36,20
0,0,34,36
137,0,50,18
0,0,25,28
0,0,14,14
0,0,2,2
0,0,42,45
0,0,10,8
122,67,50,50
0,0,27,30
261,0,50,13
0,0,23,24
0,0,7,8
0,0,2,3
0,0,34,32
0,0,13,12
0,0,46,27
0,0,30,6
0,0,11,11
0,0,27,4
222,69,50,50
273,0,50,31
0,0,40,42
94,0,50,16
136,0,50,6
0,0,39,27
0,0,41,42
0,0,6,7
0,0,20,13
157,64,50,50
0,0,11,12
67,0,50,23
0,0,18,11
0,0,6,8
0,0,5,2
0,0,45,47
0,0,9,6
367,64,50,50
0,0,2,2
0,0,6,6
0,0,42,29
0,0,19,21
0,0,29,27
118,0,50,28
0,0,7,8
0,0,9,5
112,0,50,19
0,0,2,4
0,0,2,2
0,0,15,17
0,0,21,22
373,0,50,12
0,0,32,10
0,0,26,27
411,0,50,29
0,0,25,7
0,0,21,10
86,0,50,27
0,0,38,38
282,0,50,20
74,0,50,15
295,69,50,50
95,67,50,50
84,0,50,37
0,0,8,10
0,0,46,48
172,64,50,50
0,0,29,31
0,0,17,18
0,0,28,17
122,68,50,50
0,0,19,6
73,0,50,9
153,65,50,50
0,0,12,13
147,0,50,6
0,0,4,8
0,0,6,2
181,0,50,6
206,71,50,50
0,0,45,20
234,0,50,5
0,0,27,27
278,0,50,25
0,0,24,12
0,0,35,36
0,0,10,7
112,64,50,50
0,0,9,6
180,0,50,16
0,0,45,21
0,0,39,39
0,0,4,5
0,0,36,6
0,0,9,3
259,0,50,2
0,0,9,3
0,0,22,23
164,0,50,4
229,68,50,50
0,0,9,8
0,0,41,43
139,67,50,50
0,0,15,12
0,0,8,4
0,0,31,29
0,0,27,29
0,0,12,15
77,0,50,11
0,0,28,28
262,0,50,32
0,0,11,8
139,68,50,50
0,0,22,10
0,0,9,11
0,0,49,49
193,64,50,50
0,0,19,8
0,0,29,27
0,0,5,6
69,64,50,50
303,0,50,18
0,0,4,4
0,0,29,22
0,0,3,3
0,0,26,27
158,0,50,30
206,0,50,39
0,0,27,8
121,0,50,2
0,0,5,3
0,0,13,2
0,0,6,2
0,0,8,7
0,0,10,15
100,64,50,50
0,0,13,13
0,0,16,19
0,0,11,13
0,0,43,45
0,0,29,29
267,0,50,30
0,0,16,19
0,0,23,24
210,102,50,50
0,0,9,8
0,0,7,9
150,0,50,37
81,82,50,50
0,0,14,8
88,0,50,25
108,0,50,17
0,0,25,20
0,0,17,19
0,0,11,14
116,0,50,32
0,0,15,17
0,0,38,18
0,0,43,46
118,0,50,15
95,79,50,50
153,0,50,15
3,64,49,50
0,0,4,5
0,0,20,22
250,64,50,50
0,0,16,17
153,0,50,32
0,0,42,43
0,0,5,3
0,0,15,12
124,0,50,40
0,0,27,27
120,0,50,40
252,0,50,23
54,0,50,46
0,0,3,3
267,74,50,50
0,0,13,3
121,0,50,34
0,0,26,29
0,0,12,7
0,0,15,17
0,0,12,3
0,0,6,2
98,65,50,50
0,0,2,3
2,64,48,50
105,0,50,20
188,64,50,50
0,0,6,6
137,68,50,50
165,0,50,2
102,0,50,36
0,0,33,17
0,0,20,10
0,0,31,32
182,44,50,50
0,0,12,10
0,0,20,3
0,0,5,7
93,0,50,9
102,64,50,50
0,0,6,9
157,0,50,32
71,0,50,38
0,0,8,5
191,0,50,9
0,0,20,22
336,0,50,34
0,0,12,2
0,0,5,7
0,0,4,4
310,0,50,18
127,0,50,8
360,64,50,50
0,0,10,11
0,0,25,17
0,0,14,16
0,0,40,38
0,0,11,15
0,0,4,2
86,66,50,50
325,64,50,50
0,0,9,11
0,0,17,18
0,0,16,9
0,0,35,25
111,0,50,35
71,0,50,6
0,0,19,13
0,0,8,5
542,0,50,44
0,0,2,3
0,0,23,22
0,0,21,21
0,0,9,2
0,0,38,33
0,0,11,12
0,0,11,13
217,0,50,39
0,0,9,7
129,0,50,32
0,0,16,20
0,0,2,3
92,40,50,50
0,0,3,3
153,86,50,50
125,64,50,50
102,77,50,50
0,0,13,13
0,0,5,7
207,0,50,22
0,0,5,7
0,0,30,14
0,0,13,2
0,0,22,25
97,0,50,9
550,0,50,50
0,0,17,17
0,0,20,2
0,0,28,29
366,0,50,41
247,64,50,50
204,0,50,8
84,0,50,35
0,0,18,16
0,0,2,3
0,0,40,42
0,0,2,2
0,0,31,13
0,0,19,21
234,0,50,21
0,0,34,36
0,0,15,19
0,0,15,2
0,0,11,6
201,0,50,44
0,0,20,22
235,71,50,50
0,0,34,37
265,0,50,3
0,0,20,23
0,0,16,17
0,0,13,14
120,0,50,15
87,69,50,50
0,0,8,9
91,0,50,40
222,68,50,50
94,64,50,50
0,0,31,5
0,0,21,22
0,0,17,10
0,0,19,16
0,0,4,5
233,0,50,20
0,0,50,32
0,0,11,4
0,0,10,7
185,0,50,2
241,72,50,50
121,0,50,25
0,0,5,4
0,0,5,7
337,0,50,43
0,67,49,50
0,0,24,21
0,0,8,12
124,0,50,3
0,0,22,25
0,0,10,10
0,0,28,30
0,0,33,34
0,0,25,17
0,0,14,15
107,64,50,50
0,0,2,5
0,0,48,49
0,0,49,30
107,0,50,17
79,0,50,15
0,0,22,27
0,0,31,32
0,0,7,6
0,0,16,16
0,0,14,16
0,0,8,9
64,0,50,26
0,0,5,6
342,80,50,50
136,73,50,50
96,64,50,50
79,91,50,50
0,0,43,45
0,0,9,9
0,0,8,2
0,0,17,19
70,0,50,18
0,0,5,5
268,64,50,50
93,0,50,13
0,64,50,50
0,0,27,8
0,0,33,5
0,0,29,29
0,0,21,13
0,0,13,8
162,64,50,50
0,0,21,17
0,0,22,23
0,0,21,22
82,0,50,43
112,0,50,18
0,0,48,47
0,0,18,17
0,0,11,15
0,0,36,37
224,0,50,37
0,0,49,3
310,0,50,42
132,0,50,25
0,0,13,15
192,66,50,50
119,64,50,50
0,0,4,5
0,0,23,23
140,64,50,50
126,0,50,5
0,0,4,3
273,0,50,9
0,0,10,10
149,64,50,50
0,0,4,3
0,0,15,16
265,0,50,33
0,0,7,8
0,0,22,17
89,0,50,7
0,0,21,23
0,0,8,2
228,64,50,50
0,0,41,18
0,0,33,19
0,0,4,2
0,0,9,11
0,0,17,19
107,0,50,4
0,0,37,8
0,0,22,24
0,0,11,13
0,0,40,13
0,0,15,5
173,0,50,26
199,64,50,50
108,0,50,30
0,0,19,3
0,0,3,2
0,0,3,2
509,0,50,49
0,0,13,11
0,0,7,9
154,0,50,13
240,0,50,39
0,0,4,4
0,0,18,19
0,0,8,10
56,0,50,19
0,0,18,20
0,0,9,2
0,0,16,17
170,70,50,50
0,0,31,31
0,0,6,8
0,0,6,5
0,0,14,17
0,0,35,35
102,66,50,50
129,64,50,50
0,0,7,7
0,0,29,28
146,0,50,3
0,0,33,33
114,63,50,50
0,0,37,39
0,0,14,16
146,64,50,50
0,0,7,9
213,0,50,30
0,0,32,9
0,0,11,4
173,0,50,5
0,0,15,4
0,0,10,11
0,0,15,16
86,0,50,39
0,0,20,20
0,64,50,50
252,64,50,50
0,0,10,8
0,0,33,33
120,64,50,50
270,0,50,44
0,0,42,12
0,0,6,8
0,0,6,7
0,0,12,5
0,0,13,8
0,0,23,23
0,0,16,14
0,0,15,8
0,0,16,15
0,0,13,7
0,0,5,3
214,64,50,50
135,0,50,3
0,0,21,22
0,0,12,2
0,0,45,41
201,82,50,50
118,0,50,9
0,0,23,24
0,0,8,9
0,0,20,21
98,91,50,50
0,0,13,11
0,0,3,2
241,64,50,50
66,76,50,50
0,0,3,3
0,0,24,10
0,0,5,6
0,0,9,7
0,0,46,39
0,0,12,14
0,0,22,23
125,0,50,7
399,64,50,50
246,64,50,50
218,64,50,50
0,0,9,9
0,0,42,16
158,64,50,50
0,0,11,3
0,0,10,12
148,0,50,10
130,0,50,45
0,0,3,3
0,0,42,41
140,0,50,5
0,0,3,3
171,0,50,4
0,0,50,50
278,55,50,50
0,0,26,29
0,0,44,5
0,0,20,25
103,64,50,50
88,0,50,15
0,0,14,4
122,0,50,11
285,69,50,50
152,64,50,50
0,0,4,3
108,0,50,20
0,0,12,12
216,0,50,4
0,0,17,6
0,0,41,41
0,0,46,46
